total_output,avg_cycle_time_sec,throughput_units_per_hour,shift_total_pass,operating_seconds,oee,availability,performance,quality,total_produced,total_pass,total_reject,defect_rate,cum_running_hours,days_since_last_maintenance,corrective_wo_last_7d,preventive_wo_last_30d,hour_of_day,day_of_week,week_of_year,month,is_weekend,is_night_shift,machine_encoded,line_encoded,hours_to_next_failure_event
756,22.53,94.5,6,28800.0,0.5295,1.0,0.5295,1.0,6.0,6.0,0.0,0.0,3933.73,19.53,2,4,19,5,29,7,1,0,4,2,48.55
651,31.76,81.38,2,28800.0,0.5323,1.0,0.5323,1.0,2.0,2.0,0.0,0.0,3933.73,19.68,2,4,23,5,29,7,1,1,4,2,45.02
833,9.19,104.12,4,28800.0,0.2528,1.0,0.2528,1.0,4.0,4.0,0.0,0.0,3933.73,20.26,2,4,13,6,29,7,1,0,4,2,31.14
756,26.46,94.5,3,28800.0,0.5381,1.0,0.5381,1.0,4.0,4.0,0.0,0.0,3933.73,20.76,2,4,1,0,30,7,0,1,4,2,19.12
815,29.81,110.8,6,26481.0,0.7043,0.9195,0.766,1.0,6.0,6.0,0.0,0.0,3933.73,21.24,1,4,12,0,30,7,0,0,4,2,7.72
850,9.94,116.22,4,26330.0,0.1658,0.9142,0.2721,1.0,6.0,4.0,0.0,0.0,3933.73,21.47,1,4,18,0,30,7,0,0,4,2,2.0
706,14.47,96.23,4,26412.0,0.3302,0.9171,0.3601,1.0,4.0,4.0,0.0,0.0,3940.57,21.93,2,4,5,1,30,7,0,1,4,2,99.92
720,10.13,91.33,5,28380.0,0.2258,0.9854,0.2291,1.0,5.0,5.0,0.0,0.0,4039.36,22.13,3,4,10,1,30,7,0,0,4,2,95.32
801,13.06,102.59,5,28109.0,0.3271,0.976,0.3351,1.0,5.0,5.0,0.0,0.0,4039.36,22.5,3,4,19,1,30,7,0,0,4,2,86.34
917,17.65,115.78,4,28512.0,0.5346,0.99,0.54,1.0,5.0,5.0,0.0,0.0,4039.36,22.73,3,4,0,2,30,7,0,1,4,2,80.74
718,47.0,89.75,5,28800.0,0.8938,1.0,0.8938,1.0,5.0,5.0,0.0,0.0,4039.36,23.17,3,4,11,2,30,7,0,0,4,2,70.26
709,22.84,88.62,3,28800.0,0.5012,1.0,0.5012,1.0,3.0,3.0,0.0,0.0,4039.36,23.37,3,4,15,2,30,7,0,0,4,2,65.57
658,14.82,82.25,5,28800.0,0.2522,1.0,0.2522,1.0,2.0,2.0,0.0,0.0,4039.36,23.78,3,4,1,3,30,7,0,1,4,2,55.74
741,41.52,92.62,4,28800.0,0.9244,1.0,0.9244,1.0,4.0,4.0,0.0,0.0,4039.36,24.22,2,4,12,3,30,7,0,0,4,2,45.12
704,27.46,88.0,4,28800.0,0.662,1.0,0.662,1.0,4.0,4.0,0.0,0.0,4039.36,24.44,2,4,17,3,30,7,0,0,4,2,39.74
855,9.56,106.88,2,28800.0,0.2565,1.0,0.2565,1.0,5.0,5.0,0.0,0.0,4039.36,24.74,2,4,0,4,30,7,0,1,4,2,32.52
719,15.79,89.88,1,28800.0,0.1671,1.0,0.3343,1.0,2.0,1.0,0.0,0.0,4039.36,24.783749,2,4,7,4,30,7,0,0,4,2,25.76
899,18.58,112.38,6,28800.0,0.5229,1.0,0.5229,1.0,6.0,6.0,0.0,0.0,4039.36,24.783749,2,4,15,4,30,7,0,0,4,2,18.21
828,42.02,103.5,5,28800.0,0.9189,1.0,0.9189,1.0,5.0,5.0,0.0,0.0,4039.36,24.783749,2,3,23,4,30,7,0,1,4,2,9.51
694,17.13,96.34,3,25932.0,0.3588,0.9004,0.3985,1.0,3.0,3.0,0.0,0.0,4039.36,24.783749,2,3,8,5,30,7,1,0,4,2,1.21
761,48.85,111.79,3,25715.625,0.5105,0.8929374999999999,1.0,1.0,5.0,3.0,0.0,0.0,4110.23,24.783749,3,3,18,5,30,7,1,0,4,2,64.41
714,30.79,108.06,2,25715.625,0.7135,0.8929374999999999,0.8639,1.0,4.0,4.0,0.0,0.0,4110.23,24.783749,3,3,1,6,30,7,1,1,4,2,57.97
894,9.4,111.75,5,28800.0,0.2137,1.0,0.2564,1.0,6.0,5.0,0.0,0.0,4110.23,24.783749,3,3,6,6,30,7,1,0,4,2,52.82
769,37.34,96.12,3,28800.0,0.949,1.0,0.949,1.0,3.0,3.0,0.0,0.0,4110.23,24.783749,3,3,15,6,30,7,1,0,4,2,43.26
695,35.72,86.88,3,28800.0,0.6443,1.0,0.6443,1.0,3.0,3.0,0.0,0.0,4110.23,24.783749,3,3,13,0,31,7,0,0,4,2,21.79
831,46.06,103.88,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,4110.23,24.783749,3,2,20,0,31,7,0,0,4,2,15.19
848,24.17,106.0,4,28800.0,0.5821,1.0,0.5821,1.0,3.0,3.0,0.0,0.0,4110.23,24.783749,2,2,0,1,31,7,0,1,4,2,10.92
690,38.37,89.27,6,27826.0,0.6883,0.9662,0.7124,1.0,6.0,6.0,0.0,0.0,4110.23,24.783749,1,2,10,1,31,7,0,0,4,2,0.51
992,22.73,124.0,4,28800.0,0.7082,1.0,0.7082,1.0,4.0,4.0,0.0,0.0,38.7,,0,0,11,6,5,2,1,0,11,0,188.15
907,32.71,113.38,4,28800.0,0.6667,1.0,1.0,1.0,6.0,4.0,0.0,0.0,38.7,,0,0,16,6,5,2,1,0,11,0,183.3
950,20.57,132.37,3,25837.0,0.6119,0.8971,0.6821,1.0,3.0,3.0,0.0,0.0,38.7,,0,0,8,0,6,2,0,0,11,0,167.08
777,37.74,105.74,2,26454.0,0.9073,0.9185,0.9878,1.0,2.0,2.0,0.0,0.0,155.03,0.04,0,1,17,0,6,2,0,0,11,0,158.36
915,50.35,121.8,3,27045.0,0.9391,0.9391,1.0,1.0,3.0,3.0,0.0,0.0,155.03,0.46,0,1,3,1,6,2,0,1,11,0,148.38
1002,23.22,125.25,5,28800.0,0.7748,1.0,0.7748,1.0,5.0,5.0,0.0,0.0,155.03,0.87,0,1,13,1,6,2,0,0,11,0,138.6
856,24.87,107.0,5,28800.0,0.7145,1.0,0.7145,1.0,5.0,5.0,0.0,0.0,155.03,0.96,0,1,15,1,6,2,0,0,11,0,136.31
952,22.18,119.0,3,28800.0,0.6231,1.0,0.6231,1.0,7.0,7.0,0.0,0.0,155.03,1.51,0,1,4,2,6,2,0,1,11,0,123.11
1046,45.95,130.75,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,155.03,1.58,0,1,6,2,6,2,0,0,11,0,121.6
862,49.43,107.75,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,155.03,2.06,0,1,17,2,6,2,0,0,11,0,110.01
977,14.43,122.12,7,28800.0,0.4814,1.0,0.4814,1.0,2.0,2.0,0.0,0.0,155.03,2.39,0,1,1,3,6,2,0,1,11,0,102.01
796,24.02,99.5,4,28800.0,0.5058,1.0,0.5058,1.0,4.0,4.0,0.0,0.0,155.03,2.61,0,1,7,3,6,2,0,0,11,0,96.8
892,43.95,111.5,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,155.03,3.21,0,1,21,3,6,2,0,0,11,0,82.48
1030,40.46,128.75,2,28800.0,1.0,1.0,1.0,1.0,7.0,6.0,0.0,0.0,155.03,3.45,0,1,3,4,6,2,0,1,11,0,76.71
927,20.07,115.88,6,28800.0,0.5704,1.0,0.5704,1.0,6.0,6.0,0.0,0.0,155.03,3.56,0,1,6,4,6,2,0,0,11,0,73.86
1012,51.61,126.5,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,155.03,4.02,0,1,16,4,6,2,0,0,11,0,63.01
1050,39.33,131.25,6,28800.0,0.8571,1.0,1.0,1.0,3.0,3.0,0.0,0.0,155.03,4.46,0,1,3,5,6,2,1,1,11,0,52.28
989,25.41,164.34,2,25715.625,0.7523,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,155.03,4.84,0,1,12,5,6,2,1,0,11,0,43.25
958,12.64,152.53,3,25715.625,0.3752,0.8929374999999999,0.4779,1.0,3.0,3.0,0.0,0.0,193.7,0.38,0,2,2,6,6,2,1,1,11,0,29.56
962,33.68,120.25,4,28800.0,0.9086,1.0,0.9086,1.0,4.0,4.0,0.0,0.0,193.7,0.99,0,2,17,6,6,2,1,0,11,0,14.88
1050,36.91,131.25,3,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,193.7,1.39,0,2,2,0,7,2,0,1,11,0,5.38
1025,36.59,137.11,2,26912.0,0.9344,0.9344,1.0,1.0,2.0,2.0,0.0,0.0,254.82,1.72,1,2,10,0,7,2,0,0,11,0,60.11
952,22.38,127.32,2,26919.0,0.3996,0.9347,0.6412,1.0,3.0,2.0,0.0,0.0,254.82,2.18,1,2,21,0,7,2,0,0,11,0,49.09
759,37.62,94.88,2,28800.0,0.7435,1.0,0.7435,1.0,2.0,2.0,0.0,0.0,254.82,2.68,1,2,9,1,7,2,0,0,11,0,36.98
846,19.62,105.75,4,28800.0,0.5276,1.0,0.5276,1.0,4.0,4.0,0.0,0.0,254.82,3.11,1,2,19,1,7,2,0,0,11,0,26.71
840,34.93,105.0,0,28800.0,0.9175,1.0,0.9453,1.0,7.0,7.0,0.0,0.0,254.82,3.5,1,2,5,2,7,2,0,1,11,0,17.33
973,17.49,131.24,3,26690.0,0.4885,0.9267,0.5271,1.0,3.0,3.0,0.0,0.0,254.82,3.63,1,2,8,2,7,2,0,0,11,0,14.38
907,38.0,124.85,3,26153.0,0.9081,0.9081,1.0,1.0,3.0,3.0,0.0,0.0,254.82,3.95,1,2,16,2,7,2,0,0,11,0,6.63
986,38.39,138.27,7,25715.625,0.8914,0.8929374999999999,1.0,1.0,5.0,5.0,0.0,0.0,308.07,4.47,2,2,4,3,7,2,0,1,11,0,49.33
1050,18.03,131.25,3,28800.0,0.5305,1.0,0.5305,1.0,3.0,3.0,0.0,0.0,308.07,4.78,2,2,12,3,7,2,0,0,11,0,41.91
1017,30.4,127.12,3,28800.0,0.8853,1.0,0.8853,1.0,3.0,3.0,0.0,0.0,308.07,4.91,2,2,15,3,7,2,0,0,11,0,38.88
850,41.9,106.25,5,28800.0,0.9226,1.0,0.9226,1.0,3.0,2.0,0.0,0.0,308.07,5.35,2,2,1,4,7,2,0,1,11,0,28.23
908,18.62,113.5,5,28800.0,0.4978,1.0,0.4978,1.0,5.0,5.0,0.0,0.0,308.07,5.55,2,2,6,4,7,2,0,0,11,0,23.48
967,14.92,120.88,4,28800.0,0.3965,1.0,0.3965,1.0,4.0,4.0,0.0,0.0,308.07,6.16,2,2,21,4,7,2,0,0,11,0,8.94
964,13.76,120.5,2,28800.0,0.2546,1.0,0.3819,1.0,5.0,4.0,0.0,0.0,308.07,6.5,2,2,5,5,7,2,1,1,11,0,0.71
827,19.31,104.58,5,28467.0,0.397,0.9884,0.482,1.0,6.0,5.0,0.0,0.0,345.84,6.82,3,2,12,5,7,2,1,0,11,0,36.91
868,36.53,109.96,6,28417.0,0.9867,0.9867,1.0,1.0,6.0,6.0,0.0,0.0,345.84,6.9,3,2,14,5,7,2,1,0,11,0,34.98
996,16.93,126.16,4,28421.0,0.3793,0.9868,0.4805,1.0,1.0,1.0,0.0,0.0,345.84,7.47,3,2,4,6,7,2,1,1,11,0,21.35
1031,26.38,131.27,2,28275.0,0.9161,0.9818,0.9331,1.0,2.0,2.0,0.0,0.0,345.84,7.7,3,2,10,6,7,2,1,0,11,0,15.78
767,9.75,100.91,5,27364.0,0.2466,0.9501,0.2596,1.0,5.0,5.0,0.0,0.0,345.84,8.08,3,2,19,6,7,2,1,0,11,0,6.66
896,10.56,117.81,1,27380.0,0.2961,0.9507,0.3115,1.0,4.0,4.0,0.0,0.0,350.83,8.28,3,2,0,0,8,2,0,1,11,0,1.81
865,28.06,114.26,3,27253.0,0.6274,0.9463,0.663,1.0,3.0,3.0,0.0,0.0,415.75,8.74,3,2,11,0,8,2,0,0,11,0,277.17
1050,39.06,138.07,3,27377.0,0.9506,0.9506,1.0,1.0,3.0,3.0,0.0,0.0,415.75,8.93,3,2,15,0,8,2,0,0,11,0,272.69
904,27.39,113.0,3,28800.0,0.7496,1.0,0.7496,1.0,3.0,3.0,0.0,0.0,415.75,9.7,3,2,10,1,8,2,0,0,11,0,254.1
1009,19.72,126.12,5,28800.0,0.5074,1.0,0.6089,1.0,6.0,5.0,0.0,0.0,415.75,10.07,3,2,18,1,8,2,0,0,11,0,245.44
914,23.5,114.25,4,28800.0,0.5928,1.0,0.5928,1.0,3.0,3.0,0.0,0.0,415.75,10.33,3,2,1,2,8,2,0,1,11,0,239.09
929,40.29,161.07,6,25715.625,0.721,0.8929374999999999,1.0,1.0,6.0,6.0,0.0,0.0,415.75,10.83,3,2,13,2,8,2,0,0,11,0,227.02
859,30.02,123.0,3,25715.625,0.873,0.8929374999999999,1.0,1.0,3.0,3.0,0.0,0.0,415.75,11.14,3,3,20,2,8,2,0,0,11,0,219.67
947,13.48,144.94,3,25715.625,0.3978,0.8929374999999999,0.4871,1.0,8.0,8.0,0.0,0.0,415.75,11.28,2,3,0,3,8,2,0,1,11,0,216.19
952,27.88,119.0,4,28800.0,0.8056,1.0,0.8056,1.0,4.0,4.0,0.0,0.0,474.67,0.39,2,3,10,3,8,2,0,0,11,0,205.99
933,14.57,116.62,6,28800.0,0.4454,1.0,0.4454,1.0,6.0,6.0,0.0,0.0,474.67,0.65,2,3,16,3,8,2,0,0,11,0,199.69
901,15.9,112.62,8,28800.0,0.4023,1.0,0.4023,1.0,4.0,4.0,0.0,0.0,474.67,1.1,2,3,3,4,8,2,0,1,11,0,188.92
923,47.96,115.38,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,474.67,1.3,2,3,8,4,8,2,0,0,11,0,184.27
1008,32.82,126.0,5,28800.0,0.8333,1.0,1.0,1.0,6.0,5.0,0.0,0.0,474.67,1.82,2,3,20,4,8,2,0,0,11,0,171.7
963,10.6,120.38,4,28800.0,0.2949,1.0,0.2949,1.0,3.0,2.0,0.0,0.0,474.67,2.09,2,3,3,5,8,2,1,1,11,0,165.17
840,9.12,114.96,5,26305.0,0.1959,0.9134,0.2574,1.0,6.0,5.0,0.0,0.0,474.67,2.47,1,4,12,5,8,2,1,0,11,0,156.19
888,13.91,123.97,5,25786.0,0.3052,0.8953,0.4091,1.0,6.0,5.0,0.0,0.0,479.78,0.15,1,4,16,5,8,2,1,0,11,0,151.37
1014,40.84,140.68,2,25949.0,0.6007,0.901,1.0,1.0,3.0,2.0,0.0,0.0,628.4,0.39,2,4,22,5,8,2,1,1,11,0,145.62
794,20.18,99.25,4,28800.0,0.4144,1.0,0.4144,1.0,4.0,4.0,0.0,0.0,628.4,0.77,2,4,7,6,8,2,1,0,11,0,136.47
1034,26.47,129.25,6,28800.0,0.7626,1.0,0.7626,1.0,6.0,6.0,0.0,0.0,628.4,1.34,2,4,21,6,8,2,1,0,11,0,122.84
868,11.65,108.5,4,28800.0,0.2611,1.0,0.3264,1.0,4.0,4.0,0.0,0.0,628.4,1.68,1,4,5,0,9,2,0,1,11,0,114.62
1027,48.44,128.38,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,628.4,1.99,1,4,13,0,9,2,0,0,11,0,107.05
1015,14.45,126.88,5,28800.0,0.4546,1.0,0.4546,1.0,5.0,5.0,0.0,0.0,628.4,2.25,1,4,19,0,9,2,0,0,11,0,100.92
887,29.16,110.88,4,28800.0,0.7884,1.0,0.7884,1.0,2.0,2.0,0.0,0.0,628.4,2.66,1,4,5,1,9,2,0,1,11,0,91.15
991,22.15,123.88,4,28800.0,0.6056,1.0,0.6056,1.0,4.0,4.0,0.0,0.0,628.4,2.98,1,4,12,1,9,2,0,0,11,0,83.39
1035,17.81,129.38,2,28800.0,0.5056,1.0,0.5056,1.0,2.0,2.0,0.0,0.0,628.4,3.11,1,4,15,1,9,2,0,0,11,0,80.34
730,24.46,91.25,2,28800.0,0.5739,1.0,0.5739,1.0,2.0,2.0,0.0,0.0,628.4,3.42,1,4,23,1,9,2,0,1,11,0,72.79
928,44.13,116.0,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,628.4,3.77,1,4,7,2,9,2,0,0,11,0,64.39
1050,24.29,131.25,3,28800.0,0.7674,1.0,0.7674,1.0,3.0,3.0,0.0,0.0,628.4,4.16,1,4,17,2,9,2,0,0,11,0,55.14
899,24.11,112.38,4,28800.0,0.6309,1.0,0.6309,1.0,8.0,8.0,0.0,0.0,628.4,4.6,1,4,3,3,9,2,0,1,11,0,44.47
1023,15.03,127.88,5,28800.0,0.4108,1.0,0.493,1.0,6.0,5.0,0.0,0.0,628.4,4.71,1,4,6,3,9,2,0,0,11,0,41.85
1050,17.8,131.25,5,28800.0,0.634,1.0,0.634,1.0,5.0,5.0,0.0,0.0,628.4,5.22,1,4,18,3,9,2,0,0,11,0,29.67
1028,48.87,128.5,8,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,628.4,5.62,1,4,4,4,9,2,0,1,11,0,20.05
913,36.23,114.12,3,28800.0,0.75,1.0,1.0,1.0,4.0,3.0,0.0,0.0,628.4,5.79,1,4,8,4,9,2,0,0,11,0,16.0
991,18.33,123.88,2,28800.0,0.5784,1.0,0.5784,1.0,2.0,2.0,0.0,0.0,628.4,6.05,1,4,14,4,9,2,0,0,11,0,9.79
851,19.83,106.38,3,28800.0,0.5638,1.0,0.5638,1.0,2.0,2.0,0.0,0.0,632.71,6.66,2,4,5,5,9,2,1,1,11,0,2.36
1036,41.83,162.3,4,25715.625,0.7979,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,639.23,7.28,2,4,20,5,9,2,1,0,11,0,54.12
1050,49.98,173.66124,2,25715.625,0.7155,0.8929374999999999,1.0,1.0,7.0,7.0,0.0,0.0,688.91,7.48,2,4,0,6,9,3,1,1,11,0,49.37
934,22.73,116.75,2,28800.0,0.6305,1.0,0.6305,1.0,2.0,2.0,0.0,0.0,688.91,8.01,2,4,13,6,9,3,1,0,11,0,36.6
846,27.0,105.75,5,28800.0,0.67,1.0,0.67,1.0,5.0,5.0,0.0,0.0,688.91,8.05,2,4,14,6,9,3,1,0,11,0,35.63
924,19.02,115.5,7,28800.0,0.5643,1.0,0.5643,1.0,7.0,7.0,0.0,0.0,688.91,8.44,2,4,23,6,9,3,1,1,11,0,26.3
982,40.77,122.75,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,688.91,8.87,2,4,10,0,10,3,0,0,11,0,15.88
966,41.09,120.75,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,688.91,9.04,2,4,14,0,10,3,0,0,11,0,11.85
1020,28.76,127.5,1,28800.0,0.9173,1.0,0.9173,1.0,3.0,3.0,0.0,0.0,688.91,9.45,2,4,0,1,10,3,0,1,11,0,1.97
1050,13.88,139.53,2,27090.0,0.4918,0.9406,0.5229,1.0,2.0,2.0,0.0,0.0,798.43,9.87,3,4,10,1,10,3,0,0,11,0,104.27
987,35.41,147.29,2,25715.625,0.8376,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,798.43,10.24,3,4,19,1,10,3,0,0,11,0,95.35
827,24.4,110.45,3,26954.0,0.6691,0.9359,0.7149,1.0,3.0,3.0,0.0,0.0,798.43,10.42,3,4,23,1,10,3,0,1,11,0,91.17
1038,29.57,129.75,3,28800.0,0.8938,1.0,0.8938,1.0,3.0,3.0,0.0,0.0,798.43,10.88,3,4,10,2,10,3,0,0,11,0,80.05
865,25.81,108.12,6,28800.0,0.6842,1.0,0.6842,1.0,6.0,6.0,0.0,0.0,798.43,11.23,3,3,18,2,10,3,0,0,11,0,71.65
1040,46.21,130.0,4,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,798.43,11.61,3,3,4,3,10,3,0,1,11,0,62.52
1047,34.33,130.88,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,798.43,11.96,3,3,12,3,10,3,0,0,11,0,54.07
973,23.57,121.62,4,28800.0,0.6382,1.0,0.6382,1.0,4.0,4.0,0.0,0.0,798.43,12.23,3,3,18,3,10,3,0,0,11,0,47.7
970,20.67,121.25,5,28800.0,0.6211,1.0,0.6211,1.0,1.0,1.0,0.0,0.0,798.43,12.62,3,3,4,4,10,3,0,1,11,0,38.28
849,42.56,106.12,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,798.43,13.01,3,3,13,4,10,3,0,0,11,0,28.97
885,34.33,110.62,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,798.43,13.2,3,3,18,4,10,3,0,0,11,0,24.4
1050,36.51,131.25,1,28800.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,798.43,13.4,3,3,23,4,10,3,0,1,11,0,19.52
889,11.57,111.12,6,28800.0,0.2988,1.0,0.2988,1.0,6.0,6.0,0.0,0.0,798.43,13.71,2,3,6,5,10,3,1,0,11,0,12.08
946,29.92,118.25,2,28800.0,0.8974,1.0,0.8974,1.0,2.0,2.0,0.0,0.0,798.43,14.08,1,3,15,5,10,3,1,0,11,0,3.28
1050,24.89,131.25,7,28800.0,0.7434,1.0,0.7434,1.0,7.0,7.0,0.0,0.0,838.67,14.53,2,3,2,6,10,3,1,1,11,0,39.51
1050,39.27,131.25,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,838.67,15.18,2,3,17,6,10,3,1,0,11,0,23.84
799,36.54,99.88,7,28800.0,0.9297,1.0,0.9297,1.0,4.0,4.0,0.0,0.0,838.67,15.68,2,3,5,0,11,3,0,1,11,0,11.79
991,41.06,146.46,5,25715.625,0.7048,0.8929374999999999,1.0,1.0,6.0,5.0,0.0,0.0,838.67,15.91,2,3,11,0,11,3,0,0,11,0,6.44
1001,15.13,152.13,4,25715.625,0.3994,0.8929374999999999,0.4856,1.0,4.0,4.0,0.0,0.0,838.67,16.07,2,2,15,0,11,3,0,0,11,0,2.41
1034,40.35,161.29,4,25715.625,0.8014,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,922.01,16.6,2,2,3,1,11,3,0,1,11,0,76.28
1050,15.13,131.25,6,28800.0,0.4699,1.0,0.4699,1.0,6.0,6.0,0.0,0.0,922.01,16.83,2,2,9,1,11,3,0,0,11,0,70.83
977,19.62,122.12,5,28800.0,0.6351,1.0,0.6351,1.0,5.0,5.0,0.0,0.0,922.01,17.16,2,2,17,1,11,3,0,0,11,0,62.83
947,24.39,118.38,2,28800.0,0.6182,1.0,0.6182,1.0,4.0,4.0,0.0,0.0,922.01,17.48,2,2,0,2,11,3,0,1,11,0,55.26
963,40.85,120.38,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,922.01,17.87,2,2,10,2,11,3,0,0,11,0,45.94
858,28.9,107.25,2,28800.0,0.7963,1.0,0.7963,1.0,2.0,2.0,0.0,0.0,922.01,18.17,2,2,17,2,11,3,0,0,11,0,38.56
904,25.46,113.0,4,28800.0,0.7646,1.0,0.7646,1.0,5.0,5.0,0.0,0.0,922.01,18.6,2,2,3,3,11,3,0,1,11,0,28.31
997,29.79,124.62,4,28800.0,0.7982,1.0,0.9977,1.0,5.0,4.0,0.0,0.0,922.01,18.95,2,2,12,3,11,3,0,0,11,0,19.99
915,17.1,114.38,3,28800.0,0.4432,1.0,0.4432,1.0,3.0,3.0,0.0,0.0,922.01,19.22,2,2,18,3,11,3,0,0,11,0,13.39
1050,13.95,131.25,5,28800.0,0.4794,1.0,0.4794,1.0,5.0,5.0,0.0,0.0,922.01,19.37,2,2,22,3,11,3,0,1,11,0,9.74
791,37.27,107.67,4,26447.0,0.6255,0.9183,0.8515,1.0,5.0,4.0,0.0,0.0,922.01,19.89,3,2,10,4,11,3,0,0,11,0,76.04
1050,25.71,164.68,4,25715.625,0.797,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,997.27,20.08,3,2,15,4,11,3,0,0,11,0,71.62
950,41.91,131.42,4,26023.0,0.7229,0.9036,1.0,1.0,4.0,4.0,0.0,0.0,997.27,20.55,3,2,2,5,11,3,1,1,11,0,60.19
1010,29.72,126.25,6,28800.0,0.8631,1.0,0.8631,1.0,6.0,6.0,0.0,0.0,997.27,20.96,3,2,12,5,11,3,1,0,11,0,50.55
1001,23.1,125.12,2,28800.0,0.6632,1.0,0.6632,1.0,2.0,2.0,0.0,0.0,997.27,21.03,3,2,14,5,11,3,1,0,11,0,48.87
910,25.47,113.75,4,28800.0,0.6389,1.0,0.6389,1.0,2.0,2.0,0.0,0.0,997.27,21.51,2,2,1,6,11,3,1,1,11,0,37.29
1030,38.8,128.75,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,997.27,21.84,2,2,9,6,11,3,1,0,11,0,29.24
1050,26.88,131.25,6,28800.0,0.7758,1.0,0.7758,1.0,6.0,6.0,0.0,0.0,997.27,22.1,2,2,15,6,11,3,1,0,11,0,23.09
808,41.06,101.0,2,28800.0,1.0,1.0,1.0,1.0,5.0,4.0,0.0,0.0,997.27,22.46,2,2,0,0,12,3,0,1,11,0,14.45
1050,31.64,141.46,4,26722.0,0.9278,0.9278,1.0,1.0,4.0,4.0,0.0,0.0,997.27,22.91,2,2,11,0,12,3,0,0,11,0,3.6
976,32.06,125.95,4,27896.0,0.8902,0.9686,0.9191,1.0,4.0,4.0,0.0,0.0,1104.69,23.27,2,2,19,0,12,3,0,0,11,0,213.45
679,9.11,92.48,4,26432.0,0.1626,0.9178,0.2214,1.0,2.0,2.0,0.0,0.0,1104.69,23.65,2,2,4,1,12,3,0,1,11,0,204.4
1020,11.4,127.5,2,28800.0,0.3921,1.0,0.3921,1.0,2.0,2.0,0.0,0.0,1104.69,23.9,2,2,11,1,12,3,0,0,11,0,198.18
945,38.54,118.12,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,1104.69,24.17,2,2,17,1,12,3,0,0,11,0,191.87
733,32.47,91.62,2,28800.0,0.6516,1.0,0.6516,1.0,6.0,6.0,0.0,0.0,1104.69,24.51,2,2,1,2,12,3,0,1,11,0,183.55
892,20.67,111.5,3,28800.0,0.3953,1.0,0.5271,1.0,4.0,3.0,0.0,0.0,1104.69,24.783749,2,2,11,2,12,3,0,0,11,0,174.22
1050,50.19,131.25,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,1104.69,24.783749,2,2,17,2,12,3,0,0,11,0,168.07
864,38.39,108.0,6,28800.0,0.8655,1.0,0.8655,1.0,8.0,8.0,0.0,0.0,1104.69,24.783749,2,2,0,3,12,3,0,1,11,0,160.72
955,32.02,119.38,2,28800.0,0.8933,1.0,0.8933,1.0,2.0,2.0,0.0,0.0,1104.69,24.783749,2,2,6,3,12,3,0,0,11,0,154.33
1023,24.42,127.88,4,28800.0,0.7243,1.0,0.7243,1.0,4.0,4.0,0.0,0.0,1104.69,24.783749,2,2,16,3,12,3,0,0,11,0,144.57
837,50.04,104.62,8,28800.0,1.0,1.0,1.0,1.0,8.0,8.0,0.0,0.0,1104.69,24.783749,2,2,22,3,12,3,0,1,11,0,138.85
970,41.48,121.25,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1104.69,24.783749,1,2,9,4,12,3,0,0,11,0,127.47
895,13.56,111.88,3,28800.0,0.3549,1.0,0.3549,1.0,3.0,3.0,0.0,0.0,1104.69,24.783749,1,2,18,4,12,3,0,0,11,0,118.32
908,40.94,113.5,2,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1104.69,24.783749,1,1,0,5,12,3,1,1,11,0,112.62
