recorded_hour,day_of_week,week_of_year,is_weekend,line_encoded,total_pass,pass_rate,downtime_rate,availability,performance,quality,downtime_count,total_output
14,0,28,0,2,6.0,0.006741573033707865,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,890.0
22,1,28,0,2,3.0,0.004261363636363636,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,704.0
6,0,28,0,2,3.0,0.0032292787944025836,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,929.0
14,0,28,0,2,6.0,0.005714285714285714,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1050.0
22,1,28,0,2,5.0,0.004830917874396135,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,1035.0
6,0,28,0,3,6.0,0.008241758241758242,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,728.0
14,0,28,0,3,6.0,0.008207934336525308,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,731.0
22,1,28,0,3,4.0,0.006134969325153374,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,652.0
6,0,28,0,3,6.0,0.006741573033707865,0.07263889163732529,0.9577932203389832,0.7727412429378532,0.9548954802259888,1,890.0
14,0,28,0,3,4.0,0.0038095238095238095,0.07777778059244156,0.9601118644067796,0.7691152542372881,0.9529186440677966,1,1050.0
22,1,28,0,3,3.0,0.0030706243602865915,0.025902777910232544,0.9582296511627908,0.8025308139534885,0.9455558139534884,1,977.0
6,0,28,0,3,6.0,0.005946481665014866,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,1009.0
14,0,28,0,3,6.0,0.005988023952095809,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,1002.0
22,1,28,0,3,3.0,0.0036719706242350062,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,817.0
6,1,28,0,0,4.0,0.0038095238095238095,0.053611110895872116,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,1050.0
14,1,28,0,0,2.0,0.0023094688221709007,0.04597222059965134,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,866.0
22,2,28,0,0,5.0,0.004761904761904762,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1050.0
6,1,28,0,0,5.0,0.0068212824010914054,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,733.0
14,1,28,0,0,5.0,0.006963788300835654,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,718.0
22,2,28,0,0,5.0,0.005512679162072767,0.01045138854533434,0.960858757062147,0.6334305084745763,0.9482943502824858,1,907.0
6,1,28,0,0,2.0,0.0019047619047619048,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,1050.0
14,1,28,0,0,5.0,0.004945598417408506,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,1011.0
22,2,28,0,0,3.0,0.0033482142857142855,0.006736110895872116,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,896.0
6,1,28,0,1,1.0,0.001091703056768559,0.09604166448116302,0.9694767045454546,0.7222562499999999,0.9522732954545454,1,916.0
14,1,28,0,1,3.0,0.0032967032967032967,0.09996527433395386,0.970316384180791,0.7160909604519774,0.958379661016949,1,910.0
22,2,28,0,1,2.0,0.0028530670470756064,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,701.0
6,1,28,0,1,4.0,0.0044943820224719105,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,890.0
14,1,28,0,1,2.0,0.0029717682020802376,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,673.0
22,2,28,0,1,4.0,0.005108556832694764,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,783.0
6,1,28,0,1,6.0,0.0062176165803108805,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,965.0
14,1,28,0,1,4.0,0.004219409282700422,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,948.0
22,2,28,0,1,2.0,0.002008032128514056,0.10709635447710752,0.95955530726257,0.7858726256983241,0.97316312849162,1,996.0
6,1,28,0,2,4.0,0.005312084993359893,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,753.0
14,1,28,0,2,5.0,0.005170630816959669,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,967.0
22,2,28,0,2,3.0,0.002973240832507433,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1009.0
6,1,28,0,2,4.0,0.006191950464396285,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,646.0
14,1,28,0,2,3.0,0.0034602076124567475,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,867.0
22,2,28,0,2,5.0,0.007288629737609329,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,686.0
6,1,28,0,2,4.0,0.0038095238095238095,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1050.0
14,1,28,0,2,2.0,0.0019305019305019305,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1036.0
22,2,28,0,2,2.0,0.0021598272138228943,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,926.0
6,1,28,0,3,3.0,0.0035714285714285713,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,840.0
14,1,28,0,3,3.0,0.004243281471004243,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,707.0
22,2,28,0,3,2.0,0.0024906600249066002,0.0057638888247311115,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,803.0
6,1,28,0,3,4.0,0.0038095238095238095,0.015937499701976776,0.9577932203389832,0.7727412429378532,0.9548954802259888,1,1050.0
14,1,28,0,3,4.0,0.004415011037527594,0.02534722164273262,0.9601118644067796,0.7691152542372881,0.9529186440677966,1,906.0
22,2,28,0,3,5.0,0.005313496280552604,0.09795138984918594,0.9582296511627908,0.8025308139534885,0.9455558139534884,1,941.0
6,1,28,0,3,3.0,0.0037926675094816687,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,791.0
14,1,28,0,3,3.0,0.003484320557491289,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,861.0
22,2,28,0,3,3.0,0.003937007874015748,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,762.0
6,2,28,0,0,4.0,0.00425531914893617,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,940.0
14,2,28,0,0,5.0,0.004761904761904762,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,1050.0
22,3,28,0,0,8.0,0.007619047619047619,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1050.0
6,2,28,0,0,5.0,0.005405405405405406,0.013055555522441864,0.9579948863636364,0.6420017045454546,0.9496204545454544,1,925.0
14,2,28,0,0,6.0,0.007042253521126761,0.008576388470828533,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,852.0
22,3,28,0,0,1.0,0.0013245033112582781,0.10709635447710752,0.960858757062147,0.6334305084745763,0.9482943502824858,1,755.0
6,2,28,0,0,2.0,0.002152852529601722,0.012118055485188961,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,929.0
14,2,28,0,0,6.0,0.005714285714285714,0.006874999962747097,0.9698011363636364,0.75509375,0.9680863636363636,1,1050.0
22,3,28,0,0,4.0,0.004132231404958678,0.10315972566604614,0.9699949438202248,0.7404140449438202,0.9610904494382022,2,968.0
6,2,28,0,1,2.0,0.0019880715705765406,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,1006.0
14,2,28,0,1,2.0,0.0022471910112359553,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,890.0
22,3,28,0,1,5.0,0.005302226935312832,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,943.0
6,2,28,0,1,6.0,0.008571428571428572,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,700.0
14,2,28,0,1,3.0,0.004746835443037975,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,632.0
22,3,28,0,1,6.0,0.00966183574879227,0.050312500447034836,0.9596569832402236,0.6435245810055866,0.9638513966480448,1,621.0
6,2,28,0,1,5.0,0.005268703898840885,0.10709635447710752,0.965764,0.7633297142857142,0.9598091428571428,1,949.0
14,2,28,0,1,4.0,0.004484304932735426,0.10709635447710752,0.961093220338983,0.7580553672316385,0.9796604519774011,1,892.0
22,3,28,0,1,3.0,0.002857142857142857,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1050.0
6,2,28,0,2,5.0,0.005382131324004306,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,929.0
14,2,28,0,2,3.0,0.002857142857142857,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,1050.0
22,3,28,0,2,5.0,0.004761904761904762,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1050.0
6,2,28,0,2,5.0,0.006640106241699867,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,753.0
14,2,28,0,2,2.0,0.0025348542458808617,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,789.0
22,3,28,0,2,7.0,0.009079118028534372,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,771.0
6,2,28,0,2,4.0,0.0038095238095238095,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1050.0
14,2,28,0,2,4.0,0.003872216844143272,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1033.0
22,3,28,0,2,4.0,0.003883495145631068,0.10709635447710752,0.9592327485380115,0.7542111111111112,0.97113216374269,1,1030.0
6,2,28,0,3,6.0,0.010135135135135136,0.007951389066874981,0.97625197740113,0.6071683615819209,0.9534841807909604,1,592.0
14,2,28,0,3,2.0,0.002894356005788712,0.0068055554293096066,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,691.0
22,3,28,0,3,7.0,0.00945945945945946,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,740.0
6,2,28,0,3,6.0,0.005970149253731343,0.10709635447710752,0.9577932203389832,0.7727412429378532,0.9548954802259888,1,1005.0
14,2,28,0,3,2.0,0.001984126984126984,0.08003472536802292,0.9601118644067796,0.7691152542372881,0.9529186440677966,1,1008.0
22,3,28,0,3,6.0,0.005714285714285714,0.09854166954755783,0.9582296511627908,0.8025308139534885,0.9455558139534884,1,1050.0
6,2,28,0,3,4.0,0.004415011037527594,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,906.0
14,2,28,0,3,6.0,0.007481296758104738,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,802.0
22,3,28,0,3,6.0,0.008,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,750.0
6,3,28,0,0,2.0,0.0022026431718061676,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,908.0
14,3,28,0,0,3.0,0.0032679738562091504,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,918.0
22,4,28,0,0,3.0,0.002857142857142857,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1050.0
6,3,28,0,0,3.0,0.003911342894393742,0.10709635447710752,0.9579948863636364,0.6420017045454546,0.9496204545454544,1,767.0
14,3,28,0,0,2.0,0.002560819462227913,0.10709635447710752,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,781.0
22,4,28,0,0,3.0,0.003875968992248062,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,774.0
6,3,28,0,0,4.0,0.004219409282700422,0.10709635447710752,0.9711568965517242,0.7715344827586208,0.9542132183908044,2,948.0
14,3,28,0,0,3.0,0.003393665158371041,0.10709635447710752,0.9698011363636364,0.75509375,0.9680863636363636,2,884.0
22,4,28,0,0,2.0,0.002331002331002331,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,858.0
6,3,28,0,1,5.0,0.006211180124223602,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,805.0
14,3,28,0,1,5.0,0.006666666666666667,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,750.0
22,4,28,0,1,2.0,0.0025,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,800.0
6,3,28,0,1,3.0,0.0035587188612099642,0.0906597226858139,0.9605514124293784,0.6269536723163842,0.9538604519774012,1,843.0
14,3,28,0,1,2.0,0.0033222591362126247,0.07979166507720947,0.961474431818182,0.6564625000000001,0.9428977272727272,1,602.0
22,4,28,0,1,4.0,0.005050505050505051,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,792.0
6,3,28,0,1,3.0,0.002857142857142857,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,1050.0
14,3,28,0,1,4.0,0.004366812227074236,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,916.0
22,4,28,0,1,4.0,0.004162330905306972,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,961.0
6,3,28,0,2,5.0,0.005605381165919282,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,892.0
14,3,28,0,2,6.0,0.006615214994487321,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,907.0
22,4,28,0,2,4.0,0.0044004400440044,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,909.0
6,3,28,0,2,6.0,0.007471980074719801,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,803.0
14,3,28,0,2,4.0,0.0044994375703037125,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,889.0
22,4,28,0,2,4.0,0.004993757802746567,0.08673611283302307,0.9691514450867053,0.6074329479768786,0.9537063583815028,2,801.0
6,3,28,0,2,2.0,0.002079002079002079,0.05423611029982567,0.9558448863636364,0.7807528409090909,0.977555681818182,1,962.0
14,3,28,0,2,4.0,0.0038095238095238095,0.10709635447710752,0.959408,0.7887599999999999,0.9514285714285714,1,1050.0
22,4,28,0,2,3.0,0.002857142857142857,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,1050.0
6,3,28,0,3,4.0,0.00510204081632653,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,784.0
14,3,28,0,3,3.0,0.003952569169960474,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,759.0
22,4,28,0,3,5.0,0.007861635220125786,0.10709635447710752,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,636.0
6,3,28,0,3,4.0,0.0038095238095238095,0.062361110001802444,0.9577932203389832,0.7727412429378532,0.9548954802259888,1,1050.0
14,3,28,0,3,4.0,0.0038095238095238095,0.08052083104848862,0.9601118644067796,0.7691152542372881,0.9529186440677966,1,1050.0
22,4,28,0,3,3.0,0.002857142857142857,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,1050.0
6,3,28,0,3,5.0,0.005192107995846314,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,963.0
14,3,28,0,3,6.0,0.006263048016701462,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,958.0
22,4,28,0,3,2.0,0.002026342451874367,0.10709635447710752,0.9663485875706216,0.7424570621468926,0.9622666666666668,1,987.0
6,4,28,0,0,4.0,0.004602991944764097,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,869.0
14,4,28,0,0,6.0,0.00597609561752988,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,1004.0
22,5,28,1,0,5.0,0.004761904761904762,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1050.0
6,4,28,0,0,3.0,0.004195804195804196,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,715.0
14,4,28,0,0,4.0,0.005319148936170213,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,752.0
22,5,28,1,0,4.0,0.006339144215530904,0.051770832389593124,0.960858757062147,0.6334305084745763,0.9482943502824858,1,631.0
6,4,28,0,0,2.0,0.00202020202020202,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,990.0
14,4,28,0,0,3.0,0.0032822757111597373,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,914.0
22,5,28,1,0,5.0,0.005122950819672131,0.10709635447710752,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,976.0
6,4,28,0,1,5.0,0.004766444232602479,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,1049.0
14,4,28,0,1,5.0,0.005656108597285068,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,884.0
22,5,28,1,1,4.0,0.005188067444876783,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,771.0
6,4,28,0,1,4.0,0.0048543689320388345,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,824.0
14,4,28,0,1,6.0,0.00801068090787717,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,749.0
22,5,28,1,1,5.0,0.007112375533428165,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,703.0
6,4,28,0,1,3.0,0.002857142857142857,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,1050.0
14,4,28,0,1,2.0,0.002103049421661409,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,951.0
22,5,28,1,1,1.0,0.0009523809523809524,0.014548610895872116,0.95955530726257,0.7858726256983241,0.97316312849162,1,1050.0
6,4,28,0,2,4.0,0.004807692307692308,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,832.0
14,4,28,0,2,3.0,0.003329633740288568,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,901.0
22,5,28,1,2,4.0,0.004319654427645789,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,926.0
6,4,28,0,2,5.0,0.007194244604316547,0.10298611223697662,0.9734926553672316,0.6269056497175142,0.955367231638418,2,695.0
14,4,28,0,2,5.0,0.006024096385542169,0.10709635447710752,0.9717162921348316,0.6548410112359551,0.9551494382022472,2,830.0
22,5,28,1,2,3.0,0.0038560411311053984,0.005104166455566883,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,778.0
6,4,28,0,2,2.0,0.0019047619047619048,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1050.0
14,4,28,0,2,4.0,0.0043859649122807015,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,912.0
22,5,28,1,2,1.0,0.0010976948408342481,0.06361111253499985,0.9592327485380115,0.7542111111111112,0.97113216374269,1,911.0
6,4,28,0,3,6.0,0.010619469026548672,0.07527777552604675,0.97625197740113,0.6071683615819209,0.9534841807909604,1,565.0
14,4,28,0,3,3.0,0.004166666666666667,0.10709635447710752,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,720.0
22,5,28,1,3,3.0,0.004524886877828055,0.019999999552965164,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,663.0
6,4,28,0,3,4.0,0.004362050163576881,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,917.0
14,4,28,0,3,6.0,0.006564551422319475,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,914.0
22,5,28,1,3,3.0,0.00298804780876494,0.10709635447710752,0.9582296511627908,0.8025308139534885,0.9455558139534884,1,1004.0
6,4,28,0,3,2.0,0.0019723865877712033,0.10709635447710752,0.970548275862069,0.7340936781609195,0.969635632183908,1,1014.0
14,4,28,0,3,2.0,0.0022026431718061676,0.10709635447710752,0.9679265536723164,0.677564406779661,0.9646892655367232,1,908.0
22,5,28,1,3,5.0,0.005787037037037037,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,864.0
6,5,28,1,0,2.0,0.001984126984126984,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,1008.0
14,5,28,1,0,6.0,0.006103763987792472,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,983.0
22,6,28,1,0,6.0,0.0062047569803516025,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,967.0
6,5,28,1,0,6.0,0.0076726342710997444,0.02986111119389534,0.9579948863636364,0.6420017045454546,0.9496204545454544,1,782.0
14,5,28,1,0,2.0,0.002793296089385475,0.04093749821186066,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,716.0
22,6,28,1,0,6.0,0.008645533141210375,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,694.0
6,5,28,1,0,6.0,0.00681044267877412,0.06420139223337173,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,881.0
14,5,28,1,0,4.0,0.004629629629629629,0.10709635447710752,0.9698011363636364,0.75509375,0.9680863636363636,1,864.0
22,6,28,1,0,4.0,0.004790419161676647,0.10371527820825577,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,835.0
6,5,28,1,1,2.0,0.0024906600249066002,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,803.0
14,5,28,1,1,5.0,0.00591016548463357,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,846.0
22,6,28,1,1,3.0,0.0037831021437578815,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,793.0
6,5,28,1,1,5.0,0.007246376811594203,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,690.0
22,6,28,1,1,3.0,0.004048582995951417,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,741.0
6,5,28,1,1,2.0,0.002631578947368421,0.018541665747761726,0.965764,0.7633297142857142,0.9598091428571428,1,760.0
14,5,28,1,1,2.0,0.0020833333333333333,0.018819443881511688,0.961093220338983,0.7580553672316385,0.9796604519774011,1,960.0
6,5,28,1,2,5.0,0.005285412262156448,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,946.0
14,5,28,1,2,2.0,0.0022123893805309734,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,904.0
22,6,28,1,2,7.0,0.007268951194184839,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,963.0
6,5,28,1,2,3.0,0.0036363636363636364,0.008923610672354698,0.9734926553672316,0.6269056497175142,0.955367231638418,1,825.0
14,5,28,1,2,3.0,0.0038510911424903724,0.007673610933125019,0.9717162921348316,0.6548410112359551,0.9551494382022472,1,779.0
22,6,28,1,2,6.0,0.008207934336525308,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,731.0
6,5,28,1,2,3.0,0.0030120481927710845,0.10709635447710752,0.9558448863636364,0.7807528409090909,0.977555681818182,1,996.0
14,5,28,1,2,5.0,0.005500550055005501,0.07868055254220963,0.959408,0.7887599999999999,0.9514285714285714,1,909.0
6,5,28,1,3,3.0,0.0035971223021582736,0.012708333320915699,0.97625197740113,0.6071683615819209,0.9534841807909604,1,834.0
