total_output,avg_cycle_time_sec,throughput_units_per_hour,shift_total_pass,operating_seconds,oee,availability,performance,quality,total_produced,total_pass,total_reject,defect_rate,cum_running_hours,days_since_last_maintenance,corrective_wo_last_7d,preventive_wo_last_30d,hours_to_next_failure_event,hour_of_day,day_of_week,week_of_year,month,is_weekend,is_night_shift,machine_encoded,line_encoded,failure_binary,risk_level_encoded
917,9.87,127.48,3,25896.0,0.3095,0.8992,0.3442,1.0,3.0,3.0,0.0,0.0,993.58,2.74,6,4,99.74,17,0,12,3,0,0,9,3,0,0
1028,35.9,128.5,6,28800.0,0.953,1.0,0.953,1.0,6.0,6.0,0.0,0.0,1025.86,3.54,5,4,80.5,12,1,12,3,0,0,9,3,0,0
982,39.11,122.75,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1025.86,3.86,5,4,72.84,20,1,12,3,0,0,9,3,0,0
790,34.45,98.75,4,28800.0,0.7977,1.0,0.7977,1.0,5.0,5.0,0.0,0.0,1090.65,4.22,4,5,64.25,4,2,12,3,0,1,9,3,0,0
944,13.66,118.0,4,28800.0,0.337,1.0,0.337,1.0,4.0,4.0,0.0,0.0,1090.65,4.34,4,5,61.42,7,2,12,3,0,0,9,3,0,0
1050,45.83,131.25,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1090.65,4.87,4,5,48.64,20,2,12,3,0,0,9,3,0,0
823,10.29,102.88,5,28800.0,0.2826,1.0,0.2826,1.0,2.0,2.0,0.0,0.0,1090.65,5.19,4,5,40.89,4,3,12,3,0,1,9,3,0,0
921,19.77,115.12,5,28800.0,0.5261,1.0,0.5261,1.0,5.0,5.0,0.0,0.0,1090.65,5.43,4,5,35.29,9,3,12,3,0,0,9,3,0,0
997,38.88,124.62,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,1090.65,5.62,4,5,30.64,14,3,12,3,0,0,9,3,0,0
969,33.39,121.12,2,28800.0,0.8438,1.0,0.8438,1.0,5.0,5.0,0.0,0.0,1090.65,6.23,4,5,16.09,5,4,12,3,0,1,9,3,1,3
869,34.95,111.13,5,28150.0,0.7427,0.9774,0.9119,1.0,6.0,5.0,0.0,0.0,1090.65,6.58,3,5,7.54,13,4,12,3,0,0,9,3,1,3
847,17.61,110.93,5,27488.0,0.4058,0.9544,0.4252,1.0,5.0,5.0,0.0,0.0,1090.65,6.63,3,5,6.47,14,4,12,3,0,0,9,3,1,3
1050,39.3,136.38,5,27717.0,0.9624,0.9624,1.0,1.0,5.0,5.0,0.0,0.0,1201.35,7.18,4,5,104.96,4,5,12,3,1,1,9,3,0,0
1050,42.14,131.25,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1201.35,7.52,3,5,96.84,12,5,12,3,1,0,9,3,0,0
827,29.02,103.38,3,28800.0,0.7506,1.0,0.7506,1.0,3.0,3.0,0.0,0.0,1201.35,7.82,3,5,89.66,19,5,12,3,1,0,9,3,0,0
972,21.03,121.5,5,28800.0,0.6615,1.0,0.6615,1.0,5.0,5.0,0.0,0.0,1201.35,7.94,3,5,86.67,22,5,12,3,1,1,9,3,0,0
919,20.8,114.88,6,28800.0,0.6175,1.0,0.6175,1.0,6.0,6.0,0.0,0.0,1201.35,8.5,3,5,73.42,11,6,12,3,1,0,9,3,0,0
942,28.43,117.75,3,28800.0,0.8776,1.0,0.8776,1.0,3.0,3.0,0.0,0.0,1201.35,8.72,2,5,68.11,16,6,12,3,1,0,9,3,0,0
874,39.46,109.25,4,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1201.35,9.13,2,5,58.14,2,0,13,3,0,1,9,3,0,0
1050,42.96,131.25,2,28800.0,0.6667,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1201.35,9.42,2,5,51.24,9,0,13,3,0,0,9,3,0,0
991,38.9,123.88,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1201.35,9.73,1,5,43.87,17,0,13,3,0,0,9,3,0,0
998,31.14,124.75,5,28800.0,0.9765,1.0,0.9765,1.0,4.0,3.0,0.0,0.0,1201.35,10.05,1,5,36.16,0,1,13,3,0,1,9,3,0,0
985,12.93,123.12,2,28800.0,0.3786,1.0,0.3786,1.0,2.0,2.0,0.0,0.0,1201.35,10.45,1,5,26.56,10,1,13,3,0,0,9,3,0,0
971,21.18,121.38,4,28800.0,0.6001,1.0,0.6001,1.0,4.0,4.0,0.0,0.0,1201.35,10.89,1,5,15.99,20,1,13,3,0,0,9,3,1,3
1050,26.39,131.25,3,28800.0,0.6109,1.0,0.8145,1.0,3.0,3.0,0.0,0.0,1201.35,11.08,1,5,11.49,1,2,13,3,0,1,9,3,1,3
965,15.64,127.6,5,27225.0,0.3702,0.9453,0.47,1.0,6.0,5.0,0.0,0.0,1201.35,11.56,2,5,16.71,13,2,13,3,0,0,9,3,1,2
888,26.52,114.82,6,27843.0,0.7132,0.9668,0.7377,1.0,6.0,6.0,0.0,0.0,1216.94,11.79,2,5,11.22,18,2,13,3,0,0,9,3,1,2
983,27.11,128.42,3,27556.0,0.7649,0.9568,0.7994,1.0,3.0,3.0,0.0,0.0,1216.94,12.01,2,5,5.77,23,2,13,3,0,1,9,3,1,2
1050,16.08,145.16,4,26041.0,0.4812,0.9042,0.5322,1.0,4.0,4.0,0.0,0.0,1226.28,12.58,3,5,158.09,13,3,13,3,0,0,9,3,0,0
1050,11.67,145.01,5,26068.0,0.2858,0.9051,0.379,1.0,6.0,5.0,0.0,0.0,1226.28,12.73,3,5,154.37,17,3,13,3,0,0,9,3,0,0
1025,28.51,140.75,2,26217.0,0.7755,0.9103,0.8519,1.0,2.0,2.0,0.0,0.0,1246.47,13.23,4,6,142.49,5,4,13,3,0,1,9,3,0,0
1050,41.53,158.3,4,25715.625,0.8291,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,1246.47,13.55,4,6,134.71,12,4,13,3,0,0,9,3,0,0
1050,19.03,148.91,3,25715.625,0.5272,0.8929374999999999,0.5981,1.0,3.0,3.0,0.0,0.0,1246.47,13.82,4,7,128.24,19,4,13,3,0,0,9,3,0,0
894,40.71,130.77,2,25715.625,0.8545,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,1246.47,13.94,3,7,125.32,22,4,13,3,0,1,9,3,0,0
934,32.11,116.75,5,28800.0,0.9797,1.0,0.9797,1.0,5.0,5.0,0.0,0.0,1370.45,0.52,3,6,111.44,12,5,13,3,1,0,9,3,0,0
904,50.81,113.0,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,1370.45,0.74,3,6,106.21,17,5,13,3,1,0,9,3,0,0
788,39.91,98.5,2,28800.0,1.0,1.0,1.0,1.0,6.0,5.0,0.0,0.0,1370.45,1.04,3,6,98.99,0,6,13,3,1,1,9,3,0,0
981,14.01,122.62,3,28800.0,0.4173,1.0,0.4173,1.0,3.0,3.0,0.0,0.0,1370.45,1.33,3,6,92.04,7,6,13,3,1,0,9,3,0,0
1050,30.28,131.25,4,28800.0,0.8316,1.0,0.8316,1.0,4.0,4.0,0.0,0.0,1370.45,1.82,3,6,80.32,19,6,13,3,1,0,9,3,0,0
900,41.31,112.5,5,28800.0,0.8333,1.0,1.0,1.0,6.0,6.0,0.0,0.0,1370.45,2.2,3,6,71.12,4,0,14,3,0,1,9,3,0,0
971,14.72,121.38,4,28800.0,0.4127,1.0,0.4127,1.0,4.0,4.0,0.0,0.0,1370.45,2.35,3,6,67.56,8,0,14,3,0,0,9,3,0,0
1050,12.87,131.25,4,28800.0,0.3799,1.0,0.3799,1.0,4.0,4.0,0.0,0.0,1370.45,2.69,3,6,59.34,16,0,14,3,0,0,9,3,0,0
995,27.61,124.38,6,28800.0,0.882,1.0,0.882,1.0,3.0,3.0,0.0,0.0,1370.45,3.09,3,6,49.86,1,1,14,3,0,1,9,3,0,0
1048,10.94,131.0,3,28800.0,0.3224,1.0,0.3224,1.0,3.0,3.0,0.0,0.0,1370.45,3.27,3,6,45.46,6,1,14,3,0,0,9,3,0,0
973,20.4,121.62,4,28800.0,0.6419,1.0,0.6419,1.0,4.0,4.0,0.0,0.0,1370.45,3.74,3,6,34.14,17,1,14,3,0,0,9,3,0,0
1026,21.83,128.25,3,28800.0,0.5921,1.0,0.5921,1.0,4.0,4.0,0.0,0.0,1370.45,4.05,3,5,26.67,0,2,14,4,0,1,9,3,0,0
869,16.86,108.62,3,28800.0,0.4043,1.0,0.4043,1.0,3.0,3.0,0.0,0.0,1370.45,4.4,3,5,18.34,9,2,14,4,0,0,9,3,1,1
911,21.24,113.88,3,28800.0,0.4645,1.0,0.6194,1.0,4.0,3.0,0.0,0.0,1370.45,4.91,2,5,6.22,21,2,14,4,0,0,9,3,1,1
1050,32.66,131.25,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,1370.45,5.0,2,5,3.94,23,2,14,4,0,1,9,3,1,1
780,37.42,125.73,6,25715.625,0.7755,0.8929374999999999,1.0,1.0,6.0,6.0,0.0,0.0,1375.95,5.41,2,4,2.07,9,3,14,4,0,0,9,3,1,3
928,25.47,151.0,6,25715.625,0.6693,0.8929374999999999,0.8712,1.0,6.0,6.0,0.0,0.0,1484.68,5.69,3,4,105.5,16,3,14,4,0,0,9,3,0,0
1044,18.93,150.79,4,25715.625,0.5854,0.8929374999999999,0.6765,1.0,4.0,4.0,0.0,0.0,1484.68,6.07,2,4,96.39,1,4,14,4,0,1,9,3,0,0
976,9.56,122.0,6,28800.0,0.3145,1.0,0.3145,1.0,6.0,6.0,0.0,0.0,1484.68,6.53,2,4,85.45,12,4,14,4,0,0,9,3,0,0
940,51.99,117.5,4,28800.0,0.8,1.0,1.0,1.0,5.0,4.0,0.0,0.0,1484.68,6.61,2,4,83.32,14,4,14,4,0,0,9,3,0,0
1033,19.21,129.12,4,28800.0,0.6485,1.0,0.6485,1.0,1.0,0.0,0.0,0.0,1484.68,7.06,2,4,72.69,1,5,14,4,1,1,9,3,0,0
979,36.64,122.38,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,1484.68,7.46,2,4,63.05,10,5,14,4,1,0,9,3,0,0
1050,17.53,131.25,6,28800.0,0.5753,1.0,0.5753,1.0,6.0,6.0,0.0,0.0,1484.68,7.91,2,4,52.12,21,5,14,4,1,0,9,3,0,0
998,27.87,124.75,0,28800.0,0.0,1.0,0.9315,1.0,4.0,4.0,0.0,0.0,1484.68,8.07,2,4,48.3,1,6,14,4,1,1,9,3,0,0
1050,11.38,131.25,5,28800.0,0.3602,1.0,0.3602,1.0,5.0,5.0,0.0,0.0,1484.68,8.27,2,4,43.69,6,6,14,4,1,0,9,3,0,0
1001,14.06,125.12,3,28800.0,0.3452,1.0,0.4602,1.0,4.0,3.0,0.0,0.0,1484.68,8.75,2,4,32.04,17,6,14,4,1,0,9,3,0,0
964,17.29,120.5,2,28800.0,0.5566,1.0,0.5566,1.0,2.0,2.0,0.0,0.0,1484.68,9.34,2,4,17.97,7,0,15,4,0,0,9,3,1,3
1050,11.32,131.25,5,28800.0,0.2883,1.0,0.346,1.0,6.0,5.0,0.0,0.0,1484.68,9.71,2,4,9.07,16,0,15,4,0,0,9,3,1,3
780,44.89,115.0,5,25715.625,0.8478,0.8929374999999999,1.0,1.0,5.0,5.0,0.0,0.0,1558.49,10.38,3,4,69.66,8,1,15,4,0,0,9,3,0,0
867,40.36,123.74,3,25715.625,0.8758,0.8929374999999999,1.0,1.0,3.0,3.0,0.0,0.0,1558.49,10.61,3,4,64.33,14,1,15,4,0,0,9,3,0,0
1003,40.73,141.36,5,25715.625,0.8869,0.8929374999999999,1.0,1.0,5.0,5.0,0.0,0.0,1558.49,11.05,3,4,53.76,0,2,15,4,0,1,9,3,0,0
894,13.89,111.75,3,28800.0,0.2512,1.0,0.3349,1.0,4.0,3.0,0.0,0.0,1558.49,11.56,3,4,41.51,13,2,15,4,0,0,9,3,0,0
889,10.88,111.12,3,28800.0,0.3016,1.0,0.3016,1.0,3.0,3.0,0.0,0.0,1558.49,11.75,3,4,36.89,17,2,15,4,0,0,9,3,0,0
1013,31.04,126.62,5,28800.0,0.8822,1.0,0.8822,1.0,6.0,6.0,0.0,0.0,1558.49,12.15,3,4,27.29,3,3,15,4,0,1,9,3,0,0
1050,32.92,131.25,4,28800.0,0.9293,1.0,0.9293,1.0,4.0,4.0,0.0,0.0,1558.49,12.35,2,4,22.48,8,3,15,4,0,0,9,3,1,3
1050,12.03,131.25,3,28800.0,0.3409,1.0,0.3409,1.0,3.0,3.0,0.0,0.0,1558.49,12.62,1,4,15.91,14,3,15,4,0,0,9,3,1,3
1020,12.32,127.5,6,28800.0,0.3375,1.0,0.3375,1.0,6.0,6.0,0.0,0.0,1558.49,13.0,1,4,6.98,23,3,15,4,0,1,9,3,1,3
997,31.99,128.79,6,27869.0,0.9677,0.9677,1.0,1.0,6.0,6.0,0.0,0.0,1599.11,13.48,2,4,194.91,11,4,15,4,0,0,9,3,0,0
886,35.1,114.97,6,27744.0,0.8398,0.9633,0.8718,1.0,6.0,6.0,0.0,0.0,1599.11,13.81,2,4,187.01,19,4,15,4,0,0,9,3,0,0
1003,19.43,127.25,1,28376.0,0.2854,0.9853,0.5793,1.0,6.0,6.0,0.0,0.0,1599.11,14.17,2,4,178.38,3,5,15,4,1,1,9,3,0,0
996,9.37,157.8,4,25715.625,0.278,0.8929374999999999,0.3524,1.0,4.0,4.0,0.0,0.0,1599.11,14.54,2,4,169.53,12,5,15,4,1,0,9,3,0,0
995,28.38,148.87,5,25715.625,0.8355,0.8929374999999999,1.0,1.0,5.0,5.0,0.0,0.0,1599.11,14.83,2,4,162.7,19,5,15,4,1,0,9,3,0,0
931,16.55,133.31,6,25715.625,0.5188,0.8929374999999999,0.5943,1.0,4.0,4.0,0.0,0.0,1754.03,0.01,2,5,154.7,3,6,15,4,1,1,9,3,0,0
852,29.17,106.5,3,28800.0,0.7526,1.0,0.7526,1.0,3.0,3.0,0.0,0.0,1754.03,0.37,2,5,146.1,12,6,15,4,1,0,9,3,0,0
970,27.51,121.25,2,28800.0,0.7194,1.0,0.7194,1.0,2.0,2.0,0.0,0.0,1754.03,0.65,2,5,139.41,18,6,15,4,1,0,9,3,0,0
745,43.31,93.12,4,28800.0,0.9701,1.0,0.9701,1.0,4.0,4.0,0.0,0.0,1754.03,0.87,2,4,134.13,0,0,16,4,0,1,9,3,0,0
958,27.04,119.75,3,28800.0,0.6995,1.0,0.6995,1.0,3.0,3.0,0.0,0.0,1754.03,1.22,2,4,125.6,8,0,16,4,0,0,9,3,0,0
987,46.38,123.38,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,1754.03,1.47,2,4,119.51,14,0,16,4,0,0,9,3,0,0
974,23.21,121.75,4,28800.0,0.481,1.0,0.6013,1.0,5.0,4.0,0.0,0.0,1754.03,2.42,1,4,96.78,13,1,16,4,0,0,9,3,0,0
1050,26.09,131.25,4,28800.0,0.8356,1.0,0.8356,1.0,4.0,4.0,0.0,0.0,1754.03,2.69,1,4,90.3,19,1,16,4,0,0,9,3,0,0
1039,12.96,129.88,3,28800.0,0.3976,1.0,0.3976,1.0,3.0,3.0,0.0,0.0,1754.03,3.0,1,4,82.98,3,2,16,4,0,1,9,3,0,0
977,41.63,122.12,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,1754.03,3.36,1,4,74.28,11,2,16,4,0,0,9,3,0,0
1005,11.62,125.62,4,28800.0,0.3005,1.0,0.3005,1.0,4.0,4.0,0.0,0.0,1754.03,3.76,1,4,64.7,21,2,16,4,0,0,9,3,0,0
929,14.02,116.12,3,28800.0,0.3461,1.0,0.3461,1.0,6.0,6.0,0.0,0.0,1754.03,3.93,1,4,60.51,1,3,16,4,0,1,9,3,0,0
1000,29.26,125.0,4,28800.0,0.9743,1.0,0.9743,1.0,4.0,4.0,0.0,0.0,1754.03,4.33,1,4,51.01,11,3,16,4,0,0,9,3,0,0
959,15.08,119.88,6,28800.0,0.4975,1.0,0.4975,1.0,6.0,6.0,0.0,0.0,1754.03,4.55,1,4,45.76,16,3,16,4,0,0,9,3,0,0
854,41.18,106.75,6,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1754.03,4.94,1,4,36.28,1,4,16,4,0,1,9,3,0,0
788,13.76,98.5,5,28800.0,0.2878,1.0,0.2878,1.0,5.0,5.0,0.0,0.0,1754.03,5.15,0,3,31.21,6,4,16,4,0,0,9,3,0,0
825,19.57,103.12,4,28800.0,0.4526,1.0,0.4526,1.0,4.0,4.0,0.0,0.0,1754.03,5.72,0,3,17.68,20,4,16,4,0,0,9,3,1,3
830,33.94,103.75,3,28800.0,0.9623,1.0,0.9623,1.0,3.0,3.0,0.0,0.0,1754.03,5.85,0,3,14.45,23,4,16,4,0,1,9,3,1,3
986,44.89,141.94,5,25715.625,0.8683,0.8929374999999999,1.0,1.0,5.0,5.0,0.0,0.0,1754.03,6.4,0,3,1.38,12,5,16,4,1,0,9,3,1,3
846,25.57,123.05,2,25715.625,0.7356,0.8929374999999999,0.8559,1.0,2.0,2.0,0.0,0.0,1754.03,6.49,1,3,33.54,15,5,16,4,1,0,9,3,0,0
962,50.21,138.38,3,25715.625,0.6518,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,1785.69,6.97,2,3,22.21,2,6,16,4,1,1,9,3,1,2
722,33.4,90.25,2,28800.0,0.8135,1.0,0.8135,1.0,2.0,2.0,0.0,0.0,1785.69,7.2,2,3,16.58,8,6,16,4,1,0,9,3,1,2
960,38.36,120.0,4,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,1785.69,8.08,3,3,161.69,5,0,17,4,0,1,9,3,0,0
1012,48.72,126.5,4,28800.0,0.8,1.0,1.0,1.0,5.0,4.0,0.0,0.0,1818.12,8.43,3,3,153.07,13,0,17,4,0,0,9,3,0,0
1015,41.01,126.88,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1818.12,8.55,3,3,150.2,16,0,17,4,0,0,9,3,0,0
970,22.8,121.25,6,28800.0,0.6638,1.0,0.6638,1.0,3.0,2.0,0.0,0.0,1818.12,9.05,3,3,138.39,4,1,17,4,0,1,9,3,0,0
1006,11.05,125.75,5,28800.0,0.2472,1.0,0.2966,1.0,6.0,5.0,0.0,0.0,1818.12,9.2,3,3,134.59,8,1,17,4,0,0,9,3,0,0
974,40.23,121.75,4,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,1818.12,9.48,3,3,127.95,14,1,17,4,0,0,9,3,0,0
954,13.58,119.25,2,28800.0,0.2672,1.0,0.4008,1.0,5.0,5.0,0.0,0.0,1855.37,10.0,3,4,115.42,3,2,17,4,0,1,9,3,0,0
930,33.39,116.25,6,28800.0,0.9516,1.0,0.9516,1.0,6.0,6.0,0.0,0.0,1855.37,10.42,3,4,105.52,13,2,17,4,0,0,9,3,0,0
832,35.98,104.0,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1855.37,10.65,3,4,99.82,18,2,17,4,0,0,9,3,0,0
904,11.41,113.0,5,28800.0,0.2706,1.0,0.2706,1.0,6.0,6.0,0.0,0.0,1855.37,11.01,3,4,91.27,3,3,17,4,0,1,9,3,0,0
919,39.06,165.18,4,25715.625,0.5564,0.8929374999999999,1.0,1.0,5.0,4.0,0.0,0.0,1855.37,11.31,3,5,84.0,10,3,17,4,0,0,9,3,0,0
721,29.04,111.16,5,25715.625,0.4956,0.8929374999999999,0.7336,1.0,6.0,5.0,0.0,0.0,1888.8,0.18,3,5,76.29,18,3,17,4,0,0,9,3,0,0
924,19.81,145.43,6,25715.625,0.5114,0.8929374999999999,0.6439,1.0,3.0,3.0,0.0,0.0,1888.8,0.59,3,5,66.5,4,4,17,4,0,1,9,3,0,0
863,29.51,128.84,3,25715.625,0.6961,0.8929374999999999,0.8314,1.0,3.0,3.0,0.0,0.0,1888.8,0.79,3,5,61.74,8,4,17,4,0,0,9,3,0,0
986,16.31,145.12,6,25715.625,0.4917,0.8929374999999999,0.5789,1.0,6.0,6.0,0.0,0.0,1888.8,1.23,3,5,51.02,19,4,17,4,0,0,9,3,0,0
1034,10.2,153.89,3,25715.625,0.3655,0.8929374999999999,0.4352,1.0,3.0,3.0,0.0,0.0,1931.83,0.01,3,6,42.72,4,5,17,4,1,1,9,3,0,0
762,10.63,95.25,3,28800.0,0.2572,1.0,0.2572,1.0,3.0,3.0,0.0,0.0,1931.83,0.11,3,6,40.34,6,5,17,4,1,0,9,3,0,0
720,17.92,90.0,2,28800.0,0.4338,1.0,0.4338,1.0,2.0,2.0,0.0,0.0,1931.83,0.54,2,6,30.02,16,5,17,4,1,0,9,3,0,0
952,29.66,119.0,3,28800.0,0.878,1.0,0.878,1.0,3.0,3.0,0.0,0.0,1931.83,1.08,1,5,17.0,5,6,17,4,1,1,9,3,1,3
969,34.59,135.57,5,25732.0,0.8935,0.8935,1.0,1.0,5.0,5.0,0.0,0.0,1931.83,1.48,1,5,7.49,15,6,17,4,1,0,9,3,1,3
1035,43.0,141.66,3,26302.0,0.9133,0.9133,1.0,1.0,4.0,4.0,0.0,0.0,1931.83,1.85,2,4,62.26,0,0,18,4,0,1,9,3,0,0
1036,24.28,131.84,2,28289.0,0.7742,0.9823,0.7881,1.0,2.0,2.0,0.0,0.0,1993.0,0.03,1,5,55.52,6,0,18,4,0,0,9,3,0,0
1050,21.43,133.8,4,28252.0,0.669,0.981,0.682,1.0,4.0,4.0,0.0,0.0,1993.0,0.54,1,5,43.12,19,0,18,4,0,0,9,3,0,0
959,27.58,119.88,2,28800.0,0.8208,1.0,0.8208,1.0,2.0,2.0,0.0,0.0,1993.0,1.24,1,5,26.39,11,1,18,4,0,0,9,3,0,0
941,9.5,117.62,6,28800.0,0.283,1.0,0.283,1.0,6.0,6.0,0.0,0.0,1993.0,1.54,1,5,19.17,19,1,18,4,0,0,9,3,1,3
963,13.29,120.38,4,28800.0,0.3658,1.0,0.3658,1.0,7.0,7.0,0.0,0.0,1993.0,1.79,1,5,13.31,1,2,18,4,0,1,9,3,1,3
764,32.42,99.04,3,27770.0,0.655,0.9642,0.6793,1.0,3.0,3.0,0.0,0.0,1993.0,2.27,1,5,1.61,12,2,18,4,0,0,9,3,1,3
896,40.09,116.51,2,27685.0,0.9613,0.9613,1.0,1.0,2.0,2.0,0.0,0.0,1993.0,2.36,2,5,16.7,14,2,18,4,0,0,9,3,1,1
1049,26.71,135.49,7,27873.0,0.9055,0.9678,0.9356,1.0,3.0,3.0,0.0,0.0,2009.03,2.82,2,5,5.71,1,3,18,4,0,1,9,3,1,1
1002,14.2,134.04,4,26911.0,0.367,0.9344,0.3928,1.0,4.0,4.0,0.0,0.0,2009.03,3.04,2,5,0.28,7,3,18,4,0,0,9,3,1,1
1050,22.71,137.37,5,27516.0,0.8119,0.9554,0.8498,1.0,5.0,5.0,0.0,0.0,2089.52,3.63,3,5,129.09,21,3,18,4,0,0,9,3,0,0
946,34.57,125.21,3,27200.0,0.9444,0.9444,1.0,1.0,5.0,5.0,0.0,0.0,2089.52,3.78,3,5,125.45,0,4,18,5,0,1,9,3,0,0
1024,22.81,128.0,3,28800.0,0.757,1.0,0.757,1.0,3.0,3.0,0.0,0.0,2089.52,4.31,3,5,112.67,13,4,18,5,0,0,9,3,0,0
980,23.93,122.5,5,28800.0,0.7078,1.0,0.7078,1.0,5.0,5.0,0.0,0.0,2089.52,4.61,3,5,105.42,20,4,18,5,0,0,9,3,0,0
1050,10.78,131.25,5,28800.0,0.3059,1.0,0.3059,1.0,5.0,5.0,0.0,0.0,2089.52,4.67,3,5,104.04,22,4,18,5,0,1,9,3,0,0
901,35.39,112.62,3,28800.0,0.9511,1.0,0.9511,1.0,3.0,3.0,0.0,0.0,2089.52,5.31,3,5,88.8,13,5,18,5,1,0,9,3,0,0
933,10.46,116.62,2,28800.0,0.3372,1.0,0.3372,1.0,2.0,2.0,0.0,0.0,2089.52,5.57,3,5,82.35,19,5,18,5,1,0,9,3,0,0
919,31.81,114.88,3,28800.0,0.7563,1.0,0.7563,1.0,1.0,1.0,0.0,0.0,2089.52,5.81,3,5,76.7,1,6,18,5,1,1,9,3,0,0
970,37.46,126.36,6,27635.0,0.9595,0.9595,1.0,1.0,6.0,6.0,0.0,0.0,2089.52,6.24,3,5,66.4,11,6,18,5,1,0,9,3,0,0
972,51.45,126.14,4,27741.0,0.7706,0.9632,1.0,1.0,5.0,4.0,0.0,0.0,2149.56,6.53,4,5,59.3,18,6,18,5,1,0,9,3,0,0
795,21.33,103.27,1,27715.0,0.5173,0.9623,0.5376,1.0,2.0,1.0,0.0,0.0,2149.56,6.75,3,5,54.04,0,0,19,5,0,1,9,3,0,0
1050,18.06,131.25,3,28800.0,0.5921,1.0,0.5921,1.0,3.0,3.0,0.0,0.0,2149.56,7.16,3,5,44.34,9,0,19,5,0,0,9,3,0,0
1048,10.39,131.0,2,28800.0,0.3577,1.0,0.3577,1.0,2.0,2.0,0.0,0.0,2149.56,7.54,3,5,35.12,19,0,19,5,0,0,9,3,0,0
1050,24.57,131.25,1,28800.0,0.3782,1.0,0.7565,1.0,5.0,5.0,0.0,0.0,2149.56,7.98,3,5,24.67,5,1,19,5,0,1,9,3,0,0
863,14.08,107.88,4,28800.0,0.2958,1.0,0.3698,1.0,5.0,4.0,0.0,0.0,2149.56,8.15,3,5,20.64,9,1,19,5,0,0,9,3,1,3
1001,23.81,125.12,5,28800.0,0.6343,1.0,0.6343,1.0,5.0,5.0,0.0,0.0,2149.56,8.55,3,5,11.04,19,1,19,5,0,0,9,3,1,3
975,33.63,121.88,5,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2149.56,8.86,3,5,3.52,2,2,19,5,0,1,9,3,1,3
912,45.41,147.44,4,25715.625,0.7732,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,2149.56,9.09,4,5,10.27,8,2,19,5,0,0,9,3,1,3
1050,13.13,158.03,6,25715.625,0.4303,0.8929374999999999,0.518,1.0,6.0,6.0,0.0,0.0,2158.53,9.47,3,5,1.25,17,2,19,5,0,0,9,3,1,3
1050,36.92,162.82,3,25715.625,0.8061,0.8929374999999999,1.0,1.0,6.0,6.0,0.0,0.0,2186.43,9.85,4,5,21.34,2,3,19,5,0,1,9,3,1,1
1050,35.14,159.64,2,25715.625,0.8222,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,2186.43,10.25,3,5,11.59,12,3,19,5,0,0,9,3,1,1
900,36.7,130.19,4,25715.625,0.8641,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,2186.43,10.42,3,5,7.52,16,3,19,5,0,0,9,3,1,1
1015,22.15,154.17,6,25715.625,0.6062,0.8929374999999999,0.7366,1.0,5.0,5.0,0.0,0.0,2272.67,10.88,4,5,85.68,3,4,19,5,0,1,9,3,0,0
1043,15.74,130.38,6,28800.0,0.4487,1.0,0.4487,1.0,6.0,6.0,0.0,0.0,2272.67,11.0,4,5,82.86,6,4,19,5,0,0,9,3,0,0
1024,25.11,128.0,5,28800.0,0.7957,1.0,0.7957,1.0,5.0,5.0,0.0,0.0,2272.67,11.42,4,5,72.74,16,4,19,5,0,0,9,3,0,0
1018,18.29,127.25,5,28800.0,0.6041,1.0,0.6041,1.0,1.0,1.0,0.0,0.0,2272.67,11.87,4,5,61.98,2,5,19,5,1,1,9,3,0,0
817,22.74,102.12,4,28800.0,0.4931,1.0,0.6164,1.0,5.0,4.0,0.0,0.0,2272.67,12.29,4,5,51.79,13,5,19,5,1,0,9,3,0,0
