total_output,avg_cycle_time_sec,throughput_units_per_hour,shift_total_pass,operating_seconds,oee,availability,performance,quality,total_produced,total_pass,total_reject,defect_rate,cum_running_hours,days_since_last_maintenance,corrective_wo_last_7d,preventive_wo_last_30d,hour_of_day,day_of_week,week_of_year,month,is_weekend,is_night_shift,machine_encoded,line_encoded,risk_level_encoded
881,15.22,118.88,6,26678.0,0.3784,0.9263,0.4085,1.0,6.0,6.0,0.0,0.0,3194.09,2.65,1,2,13,3,25,6,0,0,4,2,2
766,42.17,100.98,6,27309.0,0.9482,0.9482,1.0,1.0,6.0,6.0,0.0,0.0,3194.09,2.91,2,2,19,3,25,6,0,0,4,2,0
778,11.37,107.07,6,26159.0,0.2599,0.9083,0.2861,1.0,2.0,2.0,0.0,0.0,3333.09,3.24,2,2,2,4,25,6,0,1,4,2,0
870,12.02,108.75,6,28800.0,0.2831,1.0,0.2831,1.0,6.0,6.0,0.0,0.0,3333.09,3.38,2,2,6,4,25,6,0,0,4,2,0
715,41.5,89.38,5,28800.0,0.8344,1.0,0.8344,1.0,5.0,5.0,0.0,0.0,3333.09,3.88,2,2,18,4,25,6,0,0,4,2,0
810,40.71,101.25,2,28800.0,0.8682,1.0,0.8682,1.0,4.0,3.0,0.0,0.0,3333.09,4.3,2,2,4,5,25,6,1,1,4,2,0
726,35.75,90.75,5,28800.0,0.7739,1.0,0.7739,1.0,5.0,5.0,0.0,0.0,3333.09,4.45,2,2,8,5,25,6,1,0,4,2,0
775,38.0,96.88,3,28800.0,0.92,1.0,0.92,1.0,3.0,3.0,0.0,0.0,3333.09,4.89,2,2,18,5,25,6,1,0,4,2,0
665,33.84,83.12,3,28800.0,0.4946,1.0,0.6595,1.0,3.0,2.0,0.0,0.0,3333.09,5.25,2,2,3,6,25,6,1,1,4,2,0
741,9.6,92.62,2,28800.0,0.2282,1.0,0.2282,1.0,2.0,2.0,0.0,0.0,3333.09,5.46,2,2,8,6,25,6,1,0,4,2,0
842,34.6,105.25,3,28800.0,0.6424,1.0,0.8566,1.0,4.0,3.0,0.0,0.0,3333.09,5.75,2,2,15,6,25,6,1,0,4,2,0
674,9.2,84.25,2,28800.0,0.1403,1.0,0.2104,1.0,3.0,2.0,0.0,0.0,3333.09,6.08,2,2,23,6,25,6,1,1,4,2,0
888,38.96,111.0,4,28800.0,0.9139,1.0,0.9139,1.0,4.0,4.0,0.0,0.0,3333.09,6.55,1,1,10,0,26,6,0,0,4,2,0
604,9.79,75.5,4,28800.0,0.1785,1.0,0.1785,1.0,4.0,4.0,0.0,0.0,3333.09,6.93,1,1,19,0,26,6,0,0,4,2,0
709,22.35,88.62,4,28800.0,0.3348,1.0,0.4185,1.0,5.0,4.0,0.0,0.0,3333.09,7.55,1,1,10,1,26,6,0,0,4,2,0
717,19.4,89.62,6,28800.0,0.4362,1.0,0.4362,1.0,6.0,6.0,0.0,0.0,3333.09,7.77,1,1,15,1,26,6,0,0,4,2,0
846,19.83,105.75,5,28800.0,0.3556,1.0,0.4979,1.0,1.0,0.0,0.0,0.0,3333.09,8.34,1,1,5,2,26,6,0,1,4,2,0
757,32.13,102.15,3,26679.0,0.526,0.9264,0.757,1.0,4.0,3.0,0.0,0.0,3333.09,8.51,1,1,9,2,26,6,0,0,4,2,0
692,28.15,92.31,6,26987.0,0.5147,0.937,0.5493,1.0,6.0,6.0,0.0,0.0,3333.09,8.77,1,2,15,2,26,6,0,0,4,2,3
843,21.52,110.04,0,27580.0,0.0,0.9576,0.571,1.0,4.0,4.0,0.0,0.0,3353.27,0.34,1,2,0,3,26,6,0,1,4,2,3
622,25.09,94.54,3,25715.625,0.4346,0.8929374999999999,0.5284,1.0,3.0,3.0,0.0,0.0,3353.27,0.79,1,2,11,3,26,6,0,0,4,2,3
795,43.37,111.02,5,25780.0,0.8951,0.8951,1.0,1.0,5.0,5.0,0.0,0.0,3353.27,0.96,2,2,15,3,26,6,0,0,4,2,0
716,41.48,116.1,4,25715.625,0.7709,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,3401.94,1.31,1,2,0,4,26,6,0,1,4,2,0
694,21.18,86.75,5,28800.0,0.4933,1.0,0.4933,1.0,5.0,5.0,0.0,0.0,3401.94,1.6,1,2,7,4,26,6,0,0,4,2,0
801,13.78,100.12,6,28800.0,0.378,1.0,0.378,1.0,6.0,6.0,0.0,0.0,3401.94,2.05,1,2,17,4,26,6,0,0,4,2,0
775,18.36,96.88,4,28800.0,0.3679,1.0,0.3679,1.0,6.0,5.0,0.0,0.0,3401.94,2.48,1,2,4,5,26,6,1,1,4,2,1
733,22.15,94.91,6,27802.0,0.4823,0.9653,0.4996,1.0,6.0,6.0,0.0,0.0,3401.94,2.84,1,2,12,5,26,6,1,0,4,2,1
725,13.46,93.69,5,27859.0,0.3119,0.9673,0.3224,1.0,5.0,5.0,0.0,0.0,3401.94,2.98,1,2,16,5,26,6,1,0,4,2,1
825,14.9,105.26,5,28217.0,0.2698,0.9798,0.3304,1.0,6.0,5.0,0.0,0.0,3408.77,0.21,1,3,23,5,26,6,1,1,4,2,1
743,32.38,105.97,2,25715.625,0.8171,0.8929374999999999,0.9323,1.0,2.0,2.0,0.0,0.0,3432.07,0.57,2,3,7,6,26,6,1,0,4,2,0
751,46.95,102.79,5,26303.0,0.9133,0.9133,1.0,1.0,5.0,5.0,0.0,0.0,3432.07,1.08,2,3,20,6,26,6,1,0,4,2,0
680,34.55,97.33,3,25715.625,0.7103,0.8929374999999999,0.8133,1.0,3.0,3.0,0.0,0.0,3432.07,1.17,2,3,22,6,26,6,1,1,4,2,0
843,38.44,142.57,4,25715.625,0.7391,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,3495.95,0.08,2,4,8,0,27,6,0,0,4,2,0
780,12.64,109.87,6,25715.625,0.2597,0.8929374999999999,0.2927,1.0,6.0,6.0,0.0,0.0,3495.95,0.6,2,4,21,0,27,6,0,0,4,2,0
849,14.86,120.28,4,25715.625,0.3361,0.8929374999999999,0.3809,1.0,5.0,5.0,0.0,0.0,3495.95,0.83,2,4,2,1,27,6,0,1,4,2,0
870,45.12,108.75,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,3495.95,1.23,2,4,12,1,27,6,0,0,4,2,0
714,25.33,89.25,4,28800.0,0.3344,1.0,0.5015,1.0,6.0,4.0,0.0,0.0,3495.95,1.33,2,4,14,1,27,6,0,0,4,2,0
727,13.45,90.88,5,28800.0,0.2994,1.0,0.2994,1.0,1.0,1.0,0.0,0.0,3495.95,1.88,2,4,4,2,27,7,0,1,4,2,0
881,13.77,110.12,5,28800.0,0.4188,1.0,0.4188,1.0,5.0,5.0,0.0,0.0,3495.95,1.99,2,4,6,2,27,7,0,0,4,2,0
661,33.17,82.62,2,28800.0,0.712,1.0,0.712,1.0,2.0,2.0,0.0,0.0,3495.95,2.56,2,4,20,2,27,7,0,0,4,2,0
822,25.72,102.75,1,28800.0,0.6331,1.0,0.6331,1.0,3.0,3.0,0.0,0.0,3495.95,2.71,2,5,0,3,27,7,0,1,4,2,0
836,39.92,104.5,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,3683.39,2.99,2,5,6,3,27,7,0,0,4,2,0
786,45.41,98.25,6,28800.0,0.9372,1.0,0.9372,1.0,6.0,6.0,0.0,0.0,3683.39,3.56,1,5,20,3,27,7,0,0,4,2,0
798,16.17,99.75,3,28800.0,0.4334,1.0,0.4334,1.0,3.0,3.0,0.0,0.0,3683.39,3.63,1,5,22,3,27,7,0,1,4,2,0
683,48.73,85.38,2,28800.0,0.617,1.0,0.9254,1.0,3.0,2.0,0.0,0.0,3683.39,4.25,1,5,13,4,27,7,0,0,4,2,0
664,38.96,83.0,2,28800.0,0.6688,1.0,0.6688,1.0,2.0,2.0,0.0,0.0,3683.39,4.48,1,5,18,4,27,7,0,0,4,2,0
666,18.07,83.25,4,28800.0,0.2822,1.0,0.3527,1.0,6.0,6.0,0.0,0.0,3683.39,4.73,1,5,0,5,27,7,1,1,4,2,0
764,38.02,95.5,6,28800.0,0.9221,1.0,0.9221,1.0,6.0,6.0,0.0,0.0,3683.39,5.27,1,5,13,5,27,7,1,0,4,2,0
794,34.53,99.25,3,28800.0,0.7157,1.0,0.7157,1.0,3.0,3.0,0.0,0.0,3683.39,5.38,1,5,16,5,27,7,1,0,4,2,0
622,30.53,77.75,6,28800.0,0.5462,1.0,0.5462,1.0,7.0,6.0,0.0,0.0,3683.39,5.79,0,5,2,6,27,7,1,1,4,2,0
806,15.87,100.75,2,28800.0,0.443,1.0,0.443,1.0,2.0,2.0,0.0,0.0,3683.39,6.22,0,5,12,6,27,7,1,0,4,2,0
783,12.33,97.88,5,28800.0,0.2798,1.0,0.2798,1.0,5.0,5.0,0.0,0.0,3683.39,6.42,0,5,17,6,27,7,1,0,4,2,0
632,51.2,79.0,6,28800.0,0.7494,1.0,0.8743,1.0,3.0,3.0,0.0,0.0,3683.39,6.93,0,5,5,0,28,7,0,1,4,2,0
853,41.42,106.62,2,28800.0,0.9673,1.0,0.9673,1.0,2.0,2.0,0.0,0.0,3683.39,7.26,0,5,13,0,28,7,0,0,4,2,0
890,19.24,111.25,6,28800.0,0.5445,1.0,0.5445,1.0,6.0,6.0,0.0,0.0,3683.39,7.34,0,5,15,0,28,7,0,0,4,2,0
818,33.87,102.25,3,28800.0,0.747,1.0,0.747,1.0,3.0,3.0,0.0,0.0,3683.39,7.8,0,5,2,1,28,7,0,1,4,2,0
646,28.98,80.75,4,28800.0,0.6202,1.0,0.6202,1.0,4.0,4.0,0.0,0.0,3683.39,8.06,0,5,8,1,28,7,0,0,4,2,0
867,30.5,108.38,3,28800.0,0.7598,1.0,0.7598,1.0,3.0,3.0,0.0,0.0,3683.39,8.31,0,5,14,1,28,7,0,0,4,2,0
704,15.07,88.0,3,28800.0,0.3305,1.0,0.3305,1.0,5.0,5.0,0.0,0.0,3683.39,8.8,0,5,2,2,28,7,0,1,4,2,0
753,35.26,94.12,5,28800.0,0.7271,1.0,0.7271,1.0,5.0,5.0,0.0,0.0,3683.39,9.02,0,5,7,2,28,7,0,0,4,2,0
789,53.43,98.62,2,28800.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,3683.39,9.6,0,5,21,2,28,7,0,0,4,2,0
686,12.16,85.75,5,28800.0,0.2611,1.0,0.2611,1.0,7.0,7.0,0.0,0.0,3683.39,9.84,0,5,3,3,28,7,0,1,4,2,0
803,37.23,100.38,6,28800.0,0.8549,1.0,0.8549,1.0,6.0,6.0,0.0,0.0,3683.39,10.25,0,5,13,3,28,7,0,0,4,2,0
889,30.35,111.12,4,28800.0,0.8958,1.0,0.8958,1.0,4.0,4.0,0.0,0.0,3683.39,10.36,0,5,15,3,28,7,0,0,4,2,0
771,47.3,96.38,7,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,3683.39,10.75,0,5,1,4,28,7,0,1,4,2,3
695,14.5,96.85,5,25834.0,0.3371,0.897,0.3758,1.0,5.0,5.0,0.0,0.0,3697.77,11.1,0,5,9,4,28,7,0,0,4,2,3
830,23.04,127.39,5,25715.625,0.4339,0.8929374999999999,0.6394,1.0,6.0,5.0,0.0,0.0,3705.46,11.59,1,5,21,4,28,7,0,0,4,2,0
801,42.79,109.63,4,26302.0,0.9133,0.9133,1.0,1.0,4.0,4.0,0.0,0.0,3705.46,11.69,1,5,23,4,28,7,0,1,4,2,0
825,37.21,104.05,3,28543.0,0.8964,0.9911,0.9044,1.0,3.0,3.0,0.0,0.0,3751.09,12.14,2,5,10,5,28,7,1,0,4,2,0
779,21.06,98.13,3,28579.0,0.4414,0.9923,0.4448,1.0,3.0,3.0,0.0,0.0,3751.09,12.5,2,5,19,5,28,7,1,0,4,2,0
778,19.84,97.75,3,28653.0,0.4925,0.9949,0.495,1.0,3.0,3.0,0.0,0.0,3751.09,12.7,2,5,23,5,28,7,1,1,4,2,0
899,21.66,112.38,6,28800.0,0.5797,1.0,0.5797,1.0,6.0,6.0,0.0,0.0,3751.09,13.09,2,5,9,6,28,7,1,0,4,2,0
716,14.79,89.5,2,28800.0,0.315,1.0,0.315,1.0,2.0,2.0,0.0,0.0,3751.09,13.37,2,5,16,6,28,7,1,0,4,2,3
731,11.59,91.38,6,28800.0,0.2721,1.0,0.2721,1.0,6.0,6.0,0.0,0.0,3751.09,13.62,2,5,22,6,28,7,1,1,4,2,3
749,21.76,105.98,6,25715.625,0.4673,0.8929374999999999,0.529,1.0,6.0,6.0,0.0,0.0,3761.13,14.14,2,5,10,0,29,7,0,0,4,2,3
778,18.67,108.55,5,25802.0,0.4115,0.8959,0.5512,1.0,6.0,5.0,0.0,0.0,3803.94,14.4,3,5,16,0,29,7,0,0,4,2,0
755,22.11,107.35,6,25715.625,0.4861,0.8929374999999999,0.5529,1.0,4.0,4.0,0.0,0.0,3803.94,14.94,3,5,5,1,29,7,0,1,4,2,0
619,40.1,77.38,2,28800.0,0.7445,1.0,0.7445,1.0,2.0,2.0,0.0,0.0,3803.94,15.22,3,5,12,1,29,7,0,0,4,2,0
755,42.02,94.38,4,28800.0,0.8696,1.0,0.8696,1.0,4.0,4.0,0.0,0.0,3803.94,15.57,3,5,20,1,29,7,0,0,4,2,0
911,14.8,113.88,4,28800.0,0.3771,1.0,0.3771,1.0,3.0,3.0,0.0,0.0,3803.94,15.8,3,5,2,2,29,7,0,1,4,2,0
781,39.98,99.9,3,28145.0,0.9489,0.9773,0.9709,1.0,3.0,3.0,0.0,0.0,3803.94,16.02,3,5,7,2,29,7,0,0,4,2,3
712,17.35,90.3,3,28386.0,0.3753,0.9856,0.3808,1.0,3.0,3.0,0.0,0.0,3824.33,16.52,3,5,19,2,29,7,0,0,4,2,3
862,24.17,109.1,3,28444.0,0.5986,0.9876,0.6061,1.0,5.0,5.0,0.0,0.0,3824.33,16.77,3,4,1,3,29,7,0,1,4,2,3
891,40.46,117.94,3,27197.0,0.9443,0.9443,1.0,1.0,3.0,3.0,0.0,0.0,3933.73,17.1,4,4,9,3,29,7,0,0,4,2,0
673,36.9,95.5,5,25715.625,0.702,0.8929374999999999,0.7969,1.0,5.0,5.0,0.0,0.0,3933.73,17.48,4,4,18,3,29,7,0,0,4,2,0
919,17.33,131.42,5,25715.625,0.435,0.8929374999999999,0.4976,1.0,4.0,4.0,0.0,0.0,3933.73,17.89,4,4,4,4,29,7,0,1,4,2,0
917,31.86,114.62,5,28800.0,0.6931,1.0,0.8317,1.0,6.0,5.0,0.0,0.0,3933.73,18.15,4,4,10,4,29,7,0,0,4,2,0
822,20.27,102.75,4,28800.0,0.4318,1.0,0.4318,1.0,4.0,4.0,0.0,0.0,3933.73,18.55,3,4,20,4,29,7,0,0,4,2,0
614,11.07,76.75,4,28800.0,0.2062,1.0,0.2062,1.0,2.0,2.0,0.0,0.0,3933.73,18.92,2,4,5,5,29,7,1,1,4,2,0
688,33.98,86.0,4,28800.0,0.6546,1.0,0.6546,1.0,4.0,4.0,0.0,0.0,3933.73,19.16,2,4,10,5,29,7,1,0,4,2,0
756,22.53,94.5,6,28800.0,0.5295,1.0,0.5295,1.0,6.0,6.0,0.0,0.0,3933.73,19.53,2,4,19,5,29,7,1,0,4,2,0
651,31.76,81.38,2,28800.0,0.5323,1.0,0.5323,1.0,2.0,2.0,0.0,0.0,3933.73,19.68,2,4,23,5,29,7,1,1,4,2,0
833,9.19,104.12,4,28800.0,0.2528,1.0,0.2528,1.0,4.0,4.0,0.0,0.0,3933.73,20.26,2,4,13,6,29,7,1,0,4,2,0
756,26.46,94.5,3,28800.0,0.5381,1.0,0.5381,1.0,4.0,4.0,0.0,0.0,3933.73,20.76,2,4,1,0,30,7,0,1,4,2,1
815,29.81,110.8,6,26481.0,0.7043,0.9195,0.766,1.0,6.0,6.0,0.0,0.0,3933.73,21.24,1,4,12,0,30,7,0,0,4,2,1
850,9.94,116.22,4,26330.0,0.1658,0.9142,0.2721,1.0,6.0,4.0,0.0,0.0,3933.73,21.47,1,4,18,0,30,7,0,0,4,2,1
706,14.47,96.23,4,26412.0,0.3302,0.9171,0.3601,1.0,4.0,4.0,0.0,0.0,3940.57,21.93,2,4,5,1,30,7,0,1,4,2,0
720,10.13,91.33,5,28380.0,0.2258,0.9854,0.2291,1.0,5.0,5.0,0.0,0.0,4039.36,22.13,3,4,10,1,30,7,0,0,4,2,0
801,13.06,102.59,5,28109.0,0.3271,0.976,0.3351,1.0,5.0,5.0,0.0,0.0,4039.36,22.5,3,4,19,1,30,7,0,0,4,2,0
917,17.65,115.78,4,28512.0,0.5346,0.99,0.54,1.0,5.0,5.0,0.0,0.0,4039.36,22.73,3,4,0,2,30,7,0,1,4,2,0
718,47.0,89.75,5,28800.0,0.8938,1.0,0.8938,1.0,5.0,5.0,0.0,0.0,4039.36,23.17,3,4,11,2,30,7,0,0,4,2,0
709,22.84,88.62,3,28800.0,0.5012,1.0,0.5012,1.0,3.0,3.0,0.0,0.0,4039.36,23.37,3,4,15,2,30,7,0,0,4,2,0
658,14.82,82.25,5,28800.0,0.2522,1.0,0.2522,1.0,2.0,2.0,0.0,0.0,4039.36,23.78,3,4,1,3,30,7,0,1,4,2,0
741,41.52,92.62,4,28800.0,0.9244,1.0,0.9244,1.0,4.0,4.0,0.0,0.0,4039.36,24.22,2,4,12,3,30,7,0,0,4,2,0
704,27.46,88.0,4,28800.0,0.662,1.0,0.662,1.0,4.0,4.0,0.0,0.0,4039.36,24.44,2,4,17,3,30,7,0,0,4,2,0
855,9.56,106.88,2,28800.0,0.2565,1.0,0.2565,1.0,5.0,5.0,0.0,0.0,4039.36,24.74,2,4,0,4,30,7,0,1,4,2,0
719,15.79,89.88,1,28800.0,0.1671,1.0,0.3343,1.0,2.0,1.0,0.0,0.0,4039.36,24.783749,2,4,7,4,30,7,0,0,4,2,0
899,18.58,112.38,6,28800.0,0.5229,1.0,0.5229,1.0,6.0,6.0,0.0,0.0,4039.36,24.783749,2,4,15,4,30,7,0,0,4,2,1
828,42.02,103.5,5,28800.0,0.9189,1.0,0.9189,1.0,5.0,5.0,0.0,0.0,4039.36,24.783749,2,3,23,4,30,7,0,1,4,2,1
694,17.13,96.34,3,25932.0,0.3588,0.9004,0.3985,1.0,3.0,3.0,0.0,0.0,4039.36,24.783749,2,3,8,5,30,7,1,0,4,2,1
761,48.85,111.79,3,25715.625,0.5105,0.8929374999999999,1.0,1.0,5.0,3.0,0.0,0.0,4110.23,24.783749,3,3,18,5,30,7,1,0,4,2,0
714,30.79,108.06,2,25715.625,0.7135,0.8929374999999999,0.8639,1.0,4.0,4.0,0.0,0.0,4110.23,24.783749,3,3,1,6,30,7,1,1,4,2,0
894,9.4,111.75,5,28800.0,0.2137,1.0,0.2564,1.0,6.0,5.0,0.0,0.0,4110.23,24.783749,3,3,6,6,30,7,1,0,4,2,0
769,37.34,96.12,3,28800.0,0.949,1.0,0.949,1.0,3.0,3.0,0.0,0.0,4110.23,24.783749,3,3,15,6,30,7,1,0,4,2,0
695,35.72,86.88,3,28800.0,0.6443,1.0,0.6443,1.0,3.0,3.0,0.0,0.0,4110.23,24.783749,3,3,13,0,31,7,0,0,4,2,1
831,46.06,103.88,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,4110.23,24.783749,3,2,20,0,31,7,0,0,4,2,1
848,24.17,106.0,4,28800.0,0.5821,1.0,0.5821,1.0,3.0,3.0,0.0,0.0,4110.23,24.783749,2,2,0,1,31,7,0,1,4,2,1
690,38.37,89.27,6,27826.0,0.6883,0.9662,0.7124,1.0,6.0,6.0,0.0,0.0,4110.23,24.783749,1,2,10,1,31,7,0,0,4,2,1
700,44.69,91.05,2,27677.0,0.9103,0.961,0.9472,1.0,2.0,2.0,0.0,0.0,4135.82,24.783749,2,2,20,1,31,7,0,0,4,2,0
740,26.78,96.05,3,27736.0,0.6624,0.9631,0.6878,1.0,2.0,2.0,0.0,0.0,4135.82,24.783749,2,1,5,2,31,7,0,1,4,2,0
781,11.95,123.61,5,25715.625,0.2671,0.8929374999999999,0.3382,1.0,5.0,5.0,0.0,0.0,4135.82,24.783749,2,1,9,2,31,7,0,0,4,2,0
901,40.84,133.45,4,25715.625,0.844,0.8929374999999999,1.0,1.0,4.0,4.0,0.0,0.0,4135.82,24.783749,2,2,17,2,31,7,0,0,4,2,0
696,10.34,95.04,2,26365.0,0.232,0.9155,0.2534,1.0,4.0,4.0,0.0,0.0,4190.24,0.37,2,2,2,3,31,7,0,1,4,2,0
811,21.82,101.38,5,28800.0,0.486,1.0,0.486,1.0,5.0,5.0,0.0,0.0,4190.24,0.82,2,2,13,3,31,7,0,0,4,2,0
739,51.09,92.38,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,4190.24,1.12,2,2,20,3,31,7,0,0,4,2,0
707,34.17,88.38,4,28800.0,0.7603,1.0,0.7603,1.0,2.0,2.0,0.0,0.0,4190.24,1.38,2,2,2,4,31,7,0,1,4,2,0
842,11.82,105.25,3,28800.0,0.2584,1.0,0.2584,1.0,3.0,3.0,0.0,0.0,4190.24,1.69,2,2,10,4,31,7,0,0,4,2,0
748,47.49,93.5,4,28800.0,0.8,1.0,1.0,1.0,5.0,4.0,0.0,0.0,4190.24,2.13,2,2,20,4,31,7,0,0,4,2,0
878,25.09,109.75,2,28800.0,0.6567,1.0,0.6567,1.0,2.0,2.0,0.0,0.0,4190.24,2.47,2,1,4,5,31,8,1,1,4,2,0
719,20.45,89.88,2,28800.0,0.4222,1.0,0.4222,1.0,4.0,4.0,0.0,0.0,4190.24,3.34,1,1,1,6,31,8,1,1,4,2,0
777,37.74,105.74,2,26454.0,0.9073,0.9185,0.9878,1.0,2.0,2.0,0.0,0.0,155.03,0.04,0,1,17,0,6,2,0,0,11,0,0
915,50.35,121.8,3,27045.0,0.9391,0.9391,1.0,1.0,3.0,3.0,0.0,0.0,155.03,0.46,0,1,3,1,6,2,0,1,11,0,0
1002,23.22,125.25,5,28800.0,0.7748,1.0,0.7748,1.0,5.0,5.0,0.0,0.0,155.03,0.87,0,1,13,1,6,2,0,0,11,0,0
856,24.87,107.0,5,28800.0,0.7145,1.0,0.7145,1.0,5.0,5.0,0.0,0.0,155.03,0.96,0,1,15,1,6,2,0,0,11,0,0
952,22.18,119.0,3,28800.0,0.6231,1.0,0.6231,1.0,7.0,7.0,0.0,0.0,155.03,1.51,0,1,4,2,6,2,0,1,11,0,0
1046,45.95,130.75,5,28800.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,155.03,1.58,0,1,6,2,6,2,0,0,11,0,0
862,49.43,107.75,6,28800.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,155.03,2.06,0,1,17,2,6,2,0,0,11,0,0
977,14.43,122.12,7,28800.0,0.4814,1.0,0.4814,1.0,2.0,2.0,0.0,0.0,155.03,2.39,0,1,1,3,6,2,0,1,11,0,0
796,24.02,99.5,4,28800.0,0.5058,1.0,0.5058,1.0,4.0,4.0,0.0,0.0,155.03,2.61,0,1,7,3,6,2,0,0,11,0,0
892,43.95,111.5,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,155.03,3.21,0,1,21,3,6,2,0,0,11,0,0
1030,40.46,128.75,2,28800.0,1.0,1.0,1.0,1.0,7.0,6.0,0.0,0.0,155.03,3.45,0,1,3,4,6,2,0,1,11,0,0
927,20.07,115.88,6,28800.0,0.5704,1.0,0.5704,1.0,6.0,6.0,0.0,0.0,155.03,3.56,0,1,6,4,6,2,0,0,11,0,0
1012,51.61,126.5,3,28800.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,155.03,4.02,0,1,16,4,6,2,0,0,11,0,0
1050,39.33,131.25,6,28800.0,0.8571,1.0,1.0,1.0,3.0,3.0,0.0,0.0,155.03,4.46,0,1,3,5,6,2,1,1,11,0,0
989,25.41,164.34,2,25715.625,0.7523,0.8929374999999999,1.0,1.0,2.0,2.0,0.0,0.0,155.03,4.84,0,1,12,5,6,2,1,0,11,0,0
958,12.64,152.53,3,25715.625,0.3752,0.8929374999999999,0.4779,1.0,3.0,3.0,0.0,0.0,193.7,0.38,0,2,2,6,6,2,1,1,11,0,0
962,33.68,120.25,4,28800.0,0.9086,1.0,0.9086,1.0,4.0,4.0,0.0,0.0,193.7,0.99,0,2,17,6,6,2,1,0,11,0,3
1050,36.91,131.25,3,28800.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,193.7,1.39,0,2,2,0,7,2,0,1,11,0,3
1025,36.59,137.11,2,26912.0,0.9344,0.9344,1.0,1.0,2.0,2.0,0.0,0.0,254.82,1.72,1,2,10,0,7,2,0,0,11,0,0
952,22.38,127.32,2,26919.0,0.3996,0.9347,0.6412,1.0,3.0,2.0,0.0,0.0,254.82,2.18,1,2,21,0,7,2,0,0,11,0,0
759,37.62,94.88,2,28800.0,0.7435,1.0,0.7435,1.0,2.0,2.0,0.0,0.0,254.82,2.68,1,2,9,1,7,2,0,0,11,0,0
846,19.62,105.75,4,28800.0,0.5276,1.0,0.5276,1.0,4.0,4.0,0.0,0.0,254.82,3.11,1,2,19,1,7,2,0,0,11,0,0
840,34.93,105.0,0,28800.0,0.9175,1.0,0.9453,1.0,7.0,7.0,0.0,0.0,254.82,3.5,1,2,5,2,7,2,0,1,11,0,3
973,17.49,131.24,3,26690.0,0.4885,0.9267,0.5271,1.0,3.0,3.0,0.0,0.0,254.82,3.63,1,2,8,2,7,2,0,0,11,0,3
907,38.0,124.85,3,26153.0,0.9081,0.9081,1.0,1.0,3.0,3.0,0.0,0.0,254.82,3.95,1,2,16,2,7,2,0,0,11,0,3
986,38.39,138.27,7,25715.625,0.8914,0.8929374999999999,1.0,1.0,5.0,5.0,0.0,0.0,308.07,4.47,2,2,4,3,7,2,0,1,11,0,0
1050,18.03,131.25,3,28800.0,0.5305,1.0,0.5305,1.0,3.0,3.0,0.0,0.0,308.07,4.78,2,2,12,3,7,2,0,0,11,0,0
1017,30.4,127.12,3,28800.0,0.8853,1.0,0.8853,1.0,3.0,3.0,0.0,0.0,308.07,4.91,2,2,15,3,7,2,0,0,11,0,0
850,41.9,106.25,5,28800.0,0.9226,1.0,0.9226,1.0,3.0,2.0,0.0,0.0,308.07,5.35,2,2,1,4,7,2,0,1,11,0,0
908,18.62,113.5,5,28800.0,0.4978,1.0,0.4978,1.0,5.0,5.0,0.0,0.0,308.07,5.55,2,2,6,4,7,2,0,0,11,0,3
967,14.92,120.88,4,28800.0,0.3965,1.0,0.3965,1.0,4.0,4.0,0.0,0.0,308.07,6.16,2,2,21,4,7,2,0,0,11,0,3
964,13.76,120.5,2,28800.0,0.2546,1.0,0.3819,1.0,5.0,4.0,0.0,0.0,308.07,6.5,2,2,5,5,7,2,1,1,11,0,3
827,19.31,104.58,5,28467.0,0.397,0.9884,0.482,1.0,6.0,5.0,0.0,0.0,345.84,6.82,3,2,12,5,7,2,1,0,11,0,0
868,36.53,109.96,6,28417.0,0.9867,0.9867,1.0,1.0,6.0,6.0,0.0,0.0,345.84,6.9,3,2,14,5,7,2,1,0,11,0,0
996,16.93,126.16,4,28421.0,0.3793,0.9868,0.4805,1.0,1.0,1.0,0.0,0.0,345.84,7.47,3,2,4,6,7,2,1,1,11,0,3
1031,26.38,131.27,2,28275.0,0.9161,0.9818,0.9331,1.0,2.0,2.0,0.0,0.0,345.84,7.7,3,2,10,6,7,2,1,0,11,0,3
767,9.75,100.91,5,27364.0,0.2466,0.9501,0.2596,1.0,5.0,5.0,0.0,0.0,345.84,8.08,3,2,19,6,7,2,1,0,11,0,3
896,10.56,117.81,1,27380.0,0.2961,0.9507,0.3115,1.0,4.0,4.0,0.0,0.0,350.83,8.28,3,2,0,0,8,2,0,1,11,0,3
